EEG1,EEG2,EEG3,EEG4,EEG5,EEG6,EEG7,EEG8
-1184.7,-5256.7,-2352.4,-4455.9,-1818.2,2632.8,-2502.3,-634.8
-1189.5,-5259.9,-2359.6,-4465.4,-1822.8,2635.9,-2503.5,-638.3
-1182.1,-5253.8,-2352.6,-4459.4,-1818.2,2640.9,-2493.6,-632.9
-1163.3,-5235.9,-2332.8,-4442.3,-1800.4,2656.6,-2458,-615
-1136.1,-5211.7,-2299.9,-4416,-1773,2669.2,-2443.1,-587
-1126.1,-5200.8,-2285,-4401.8,-1761.1,2667.2,-2432.9,-573.3
-1137.9,-5199.3,-2286.7,-4402.1,-1757.8,2656.2,-2431.8,-573.4
-1150.9,-5217.8,-2306.3,-4417.5,-1766.3,2644.3,-2449.3,-587
-1171.1,-5241.2,-2329.8,-4441.5,-1791.5,2621.7,-2472.2,-610.2
-1186.1,-5251.8,-2345.6,-4459.7,-1809.6,2609.9,-2485.8,-627.1
-1188.7,-5246.2,-2349.2,-4464.6,-1811.2,2612.6,-2485.9,-628.3
-1178,-5234.4,-2337.2,-4453.9,-1802.4,2621.2,-2470.5,-619.9
-1155.1,-5216.9,-2314.1,-4428.7,-1779.9,2643.3,-2447.9,-598.6
-1133.5,-5202.7,-2293.2,-4407.8,-1759.6,2666.5,-2430.4,-577
-1127.3,-5201.2,-2286.5,-4403.8,-1758.5,2670.3,-2430.8,-574.4
-1134.8,-5218.7,-2298.2,-4416.1,-1772.8,2658.6,-2450.3,-587.9
-1158.3,-5239.5,-2318,-4438,-1792.7,2641.3,-2471.7,-605.4
-1187.6,-5255.4,-2341,-4457.4,-1814.2,2620,-2492.1,-624.8
-1194.9,-5260,-2352,-4467.2,-1818.4,2614.7,-2517.3,-632.8
-1190.9,-5253.7,-2351.7,-4466.2,-1810.2,2620.1,-2517,-632.1
-1178.3,-5235.4,-2333.4,-4447.5,-1798.1,2632.1,-2483.7,-620.7
-1155.1,-5217.4,-2311,-4425.2,-1776.9,2658,-2453.9,-598.5
-1136.1,-5204.4,-2297.9,-4409.9,-1763.3,2678,-2442.8,-582.2
-1132.3,-5207.1,-2297.5,-4408.1,-1767.7,2676.3,-2448.3,-586
-1139.3,-5223.7,-2309.8,-4417.4,-1778.2,2668.2,-2465,-596
-1160.1,-5244.8,-2331.4,-4437.1,-1800.4,2647.8,-2486.6,-616.4
-1179.6,-5260,-2345.3,-4454.7,-1820.9,2628.1,-2501.6,-636.5
-1183.3,-5258.6,-2349.7,-4461.5,-1822.5,2631.6,-2499.7,-635.8
-1175.3,-5247,-2342.3,-4454.1,-1815.1,2641.9,-2491.6,-626.8
-1153.8,-5226.5,-2320.1,-4435.2,-1797.7,2643,-2470,-611.2
-1132.7,-5206.8,-2300.6,-4414.3,-1774.2,2655.5,-2445.2,-586.6
-1135.3,-5201.3,-2289.9,-4406.8,-1763.4,2653.9,-2439.7,-578.6
-1140.6,-5206.4,-2293.7,-4409,-1761.5,2649.1,-2443.4,-582.7
-1154,-5222.1,-2311.2,-4422.8,-1775.4,2637.5,-2461.6,-594.8
-1175.2,-5235.6,-2330.2,-4442.5,-1800.3,2612.6,-2483.5,-618.9
-1186.7,-5242.1,-2338.8,-4452.4,-1811.9,2602.2,-2492.2,-631.4
-1184,-5240.3,-2340.2,-4454.5,-1810.5,2609.6,-2489.2,-629.3
-1170.1,-5234.8,-2325.9,-4443.3,-1801.7,2619.3,-2475.5,-620.9
-1149,-5220.2,-2305.2,-4423.8,-1782.2,2639.8,-2456.9,-601.8
-1133.7,-5204.6,-2297.1,-4412,-1766.9,2664.5,-2440.9,-583.9
-1128.3,-5202,-2292.7,-4408,-1765.8,2668.8,-2438.4,-581
-1138.4,-5209.6,-2297.1,-4412.6,-1772.2,2664.2,-2445.9,-586.7
-1164.1,-5224.7,-2315.8,-4425.2,-1788.2,2647.8,-2467.9,-600.6
-1181.4,-5239.2,-2326.2,-4440.2,-1800.2,2627.3,-2498.7,-617.7
-1188.4,-5243.4,-2333.1,-4450.7,-1801.7,2623.3,-2504.2,-626.3
-1183.2,-5240.5,-2336.6,-4449.2,-1801.3,2628.5,-2487.3,-625.1
-1166.1,-5228.1,-2327.2,-4436.1,-1790.9,2642.1,-2467.4,-614.7
-1147,-5220.6,-2320.1,-4424.3,-1780,2661.6,-2459.7,-602.1
-1136.2,-5215.5,-2314.5,-4415.2,-1772.2,2676.2,-2453.9,-591
-1135.2,-5218,-2310.6,-4413.2,-1774.2,2676.5,-2455.2,-591.1
-1144.6,-5232,-2318.6,-4423,-1786.2,2666.1,-2469.9,-602.5
-1162.1,-5250.8,-2331.7,-4441.1,-1805.9,2646.1,-2490.9,-621.6
-1177.4,-5255.3,-2342.1,-4454,-1818.6,2633.6,-2496.1,-632.5
-1181.1,-5254.9,-2349.4,-4458.9,-1822.2,2634.7,-2502.6,-634.1
-1169,-5244.3,-2340.1,-4449.8,-1813.6,2629.7,-2490.8,-624.5
-1153.1,-5226.4,-2322.2,-4432.1,-1797.1,2632,-2467,-608.5
-1146.7,-5212.8,-2306.6,-4416,-1775.3,2641.4,-2450.8,-592
-1138.9,-5210.2,-2298.4,-4407.7,-1762.5,2650.8,-2446,-583.5
-1142.9,-5209.3,-2299.9,-4410.2,-1768.7,2645.5,-2449.7,-588.9
-1154.4,-5214.4,-2311.2,-4422,-1779.2,2635.5,-2462.1,-598.6
-1170.1,-5228.3,-2327.3,-4438.8,-1797.8,2617.9,-2478.9,-616.9
-1179,-5237.4,-2336.5,-4452.6,-1811.5,2608.5,-2487.7,-630.2
-1175.4,-5243.4,-2336.3,-4454.4,-1809.7,2615,-2485.2,-627.9
-1164.4,-5238.8,-2325.4,-4446.8,-1803.3,2623.1,-2475.4,-621.5
-1148.3,-5225.3,-2308.2,-4431.9,-1786.8,2640.7,-2459,-605.4
-1134.6,-5215.2,-2296.8,-4419.7,-1772.3,2658.8,-2448.7,-589.2
-1134.8,-5209.7,-2297.5,-4415.4,-1769.5,2665.3,-2441.9,-584.2
-1147.8,-5216,-2303.6,-4416.3,-1765.4,2664.2,-2452.5,-585
-1160.5,-5230.3,-2316.8,-4426.7,-1773,2653,-2485.7,-595.9
-1178.2,-5240.4,-2325.3,-4440.9,-1792.7,2633.4,-2499,-615.5
-1187.4,-5250.8,-2337.4,-4450.6,-1802.9,2627.2,-2491.9,-625.6
-1182.4,-5247.1,-2340.5,-4450.8,-1800.8,2634.9,-2479.7,-623
-1166.2,-5233.4,-2327.7,-4437.7,-1793.2,2645.8,-2464.4,-614.4
-1147.1,-5221.8,-2311.1,-4418.1,-1776.9,2664.6,-2450,-597.7
-1135.1,-5215.2,-2305.7,-4409.5,-1766.4,2679.4,-2443.1,-585.7
-1131.8,-5212.2,-2303.5,-4408.8,-1767.6,2681.3,-2440.5,-585.5
-1139.4,-5223.4,-2314.1,-4418.7,-1775,2678.9,-2453.3,-590.9
-1153.7,-5239.3,-2332.7,-4438.9,-1792.1,2666.6,-2467.3,-604.8
-1165.7,-5250.9,-2344.6,-4453,-1809.4,2649.8,-2470.1,-621.7
-1170.1,-5259.1,-2347.1,-4457.7,-1819.1,2624.5,-2496.2,-632.5
-1170.8,-5248,-2336.9,-4451.7,-1809,2612.3,-2485.4,-627.8
-1169.1,-5231.8,-2318.4,-4434.2,-1790.4,2615.6,-2466.2,-613.9
-1156.5,-5220.2,-2303.1,-4418.9,-1776.2,2632.3,-2452.7,-598.4
-1147.5,-5209.5,-2298,-4414.8,-1770.3,2644.4,-2448,-589.5
-1148.6,-5206.5,-2301.1,-4419.2,-1772.4,2645.7,-2450.7,-590.3
-1156.5,-5220.2,-2316,-4430.1,-1781.8,2641.5,-2464.5,-598
-1168.3,-5232.5,-2334,-4445.4,-1797,2631.8,-2477.4,-611
-1179.3,-5249.7,-2342.7,-4456.3,-1811,2619.5,-2487.3,-625.5
-1178.6,-5253.7,-2339.8,-4456.8,-1812.1,2619.8,-2487.6,-627.3
-1169.3,-5242.3,-2326.2,-4446.9,-1806.5,2623.8,-2475.1,-622.9
-1156.2,-5225.4,-2308.3,-4430.6,-1793.8,2632.5,-2460.3,-612.8
-1147.8,-5208.2,-2297.2,-4415.4,-1776.1,2653.9,-2444.1,-593.1
-1146.6,-5204.9,-2294,-4409.5,-1764.1,2663.5,-2448.9,-585.2
-1146.3,-5211.4,-2299.8,-4413.8,-1765.5,2661.8,-2473.3,-589.6
-1156.9,-5230.2,-2321.6,-4429.3,-1779.4,2654.1,-2474.9,-601
-1169.7,-5242.3,-2338.8,-4444,-1799,2639.1,-2484.5,-619.3
-1180.4,-5249.5,-2346.1,-4454.7,-1810.6,2631.2,-2491.5,-630.8
-1179.3,-5247.6,-2340.8,-4447.8,-1806.9,2636.2,-2487.4,-627
-1168.7,-5232.3,-2321.1,-4433,-1799.1,2641.6,-2472.4,-620.9
-1153.5,-5217.4,-2306.2,-4417.5,-1782.5,2659.7,-2457.3,-604.4
-1136.5,-5209.6,-2301.2,-4407.2,-1768.9,2681.6,-2448.4,-588.5
-1134.6,-5212,-2304,-4410.4,-1773,2680.4,-2449.9,-591.7
-1138.3,-5223,-2313.7,-4418.1,-1778.2,2674.8,-2467.2,-594
-1146.3,-5237.3,-2328,-4428.9,-1790,2647.7,-2476,-604.1
-1163.2,-5241.5,-2335.8,-4441,-1803,2618.8,-2477.3,-617.4
-1177.2,-5240.3,-2332.1,-4447.2,-1801.1,2608.9,-2476.5,-623.7
-1172.8,-5232.7,-2325.1,-4442.8,-1793.2,2613.4,-2468.1,-619.3
-1161.8,-5219.1,-2308.6,-4430.9,-1783.3,2623.5,-2453.2,-609.2
-1147.1,-5204.9,-2295.5,-4416.9,-1767.7,2642.8,-2444.8,-592.7
-1138,-5196.1,-2290.4,-4410.3,-1760.1,2655.4,-2440.3,-582.8
-1140,-5203.2,-2297.2,-4416.1,-1766.5,2653.4,-2447.3,-588.2
-1148.1,-5231.5,-2314.4,-4428.2,-1782,2640.7,-2468.5,-602.5
-1164.6,-5242.7,-2328.4,-4443.7,-1800.7,2623.4,-2479.5,-619.6
-1178.2,-5247.1,-2340.4,-4454.4,-1815.2,2613.2,-2486.3,-632.7
-1179.4,-5245.9,-2338.5,-4454.4,-1816.4,2615.6,-2485.6,-633.8
-1180.4,-5233.3,-2328.1,-4446.6,-1809.7,2623.7,-2474.4,-627.5
-1170.2,-5218.3,-2316.3,-4432.4,-1792.6,2641.8,-2466.4,-608.1
-1152.8,-5209.9,-2300.2,-4416.2,-1769.1,2659.8,-2472.6,-591.7
-1145.5,-5210.2,-2297.1,-4410.3,-1762.9,2665.8,-2471,-587.7
-1150.2,-5223,-2309.1,-4419.2,-1773.1,2660.6,-2467,-596.5
-1156.7,-5234.3,-2319.8,-4428.7,-1784.7,2651.2,-2476.1,-606.2
-1170,-5245.2,-2335.3,-4443.8,-1801.8,2637.2,-2486.8,-621.1
-1178.9,-5250,-2342.3,-4452.5,-1810.2,2633.6,-2487.4,-629.1
-1180.2,-5242,-2337.7,-4450,-1805.6,2642.7,-2474,-623.2
-1174,-5232.5,-2332.9,-4439.7,-1795.7,2656.5,-2460.2,-612.5
-1162.7,-5226.5,-2325.8,-4427.6,-1782.5,2672.8,-2451.2,-599.1
-1148.2,-5222.7,-2313.8,-4414.8,-1769.8,2688,-2437.3,-583.8
-1143.4,-5232.5,-2314.6,-4419.2,-1775.6,2681.2,-2444.2,-588
-1139.7,-5233.7,-2308.6,-4419.7,-1783,2655,-2467,-595.3
-1153.9,-5234.2,-2310.4,-4425.7,-1795.1,2625.1,-2475.9,-606.2
-1171.5,-5239.5,-2320.7,-4440.1,-1804.2,2607.1,-2484.2,-622.4
-1170.2,-5236.5,-2326.4,-4442.3,-1801.3,2611.5,-2479.9,-622
-1163.5,-5227.4,-2322.1,-4440.4,-1796.8,2620.2,-2472.7,-616.2
-1156.3,-5220.1,-2318.1,-4436.8,-1790.7,2630,-2464,-610.3
-1143.6,-5210.5,-2301.5,-4423.9,-1776,2645.6,-2452.1,-595.2
-1135.4,-5213.7,-2295,-4415.9,-1768.5,2655.5,-2451.9,-586.3
-1135.8,-5227.4,-2295.2,-4417.3,-1770.9,2653.3,-2454.8,-589.3
-1139.6,-5239,-2297.9,-4420.2,-1774.6,2646.9,-2460.5,-593.9
-1151.9,-5250.9,-2311.1,-4436.1,-1791.1,2632,-2467.4,-609.5
-1159.3,-5254.3,-2319.4,-4448.1,-1802,2625.3,-2468.9,-619.9
-1164.5,-5249.3,-2318.9,-4447.9,-1799.3,2632.1,-2465,-617.6
-1159.8,-5240,-2318.1,-4443.6,-1785.8,2640.7,-2466.2,-611.6
-1148.2,-5236.7,-2311,-4434.9,-1775.4,2651.3,-2472.4,-604
-1139.6,-5247.3,-2309.6,-4427.5,-1769.4,2661,-2459.2,-597.9
-1138.2,-5252.2,-2309.2,-4427.7,-1769.7,2665.7,-2456.2,-595.2
-1142.1,-5259.6,-2310.5,-4431.5,-1772.7,2663.9,-2459.1,-596.6
-1149,-5266.4,-2316.3,-4438,-1782.4,2655.4,-2466.2,-604.9
-1161.7,-5270.9,-2328.7,-4449.7,-1799.5,2642,-2474.5,-620.3
-1169.4,-5271.7,-2336.6,-4457.6,-1804.3,2643.7,-2473.3,-623.4
-1163.1,-5270,-2336.3,-4456.8,-1800.7,2652.9,-2467.4,-618.7
-1153.9,-5269.7,-2332,-4452.5,-1797.2,2658.8,-2454.5,-613.2
-1139.6,-5268.6,-2323.1,-4443.6,-1787.4,2665.5,-2453.4,-603.4
-1124.6,-5261.1,-2307.9,-4431.9,-1776,2661.3,-2455.8,-591
-1129.5,-5257.2,-2297,-4426.8,-1773.7,2646.3,-2450.4,-587.6
-1139.1,-5262.4,-2294.1,-4430.6,-1769.2,2639.2,-2452.3,-590.3
-1146.9,-5266.3,-2300.9,-4438.4,-1775.7,2630.4,-2452.7,-597.1
-1158.7,-5271.9,-2311.6,-4448.6,-1789.5,2620.1,-2457.9,-609.8
-1163.4,-5264,-2319.9,-4454,-1793.7,2622.3,-2461.2,-614
-1159.8,-5259.9,-2319.1,-4451.2,-1790.9,2629.2,-2458.3,-610.7
-1152.8,-5270.1,-2316.3,-4447.2,-1788.4,2632.6,-2460.1,-609
-1139.2,-5264.2,-2305.2,-4436.3,-1776.3,2647.7,-2452.1,-595.6
-1131.8,-5261.3,-2298,-4428.3,-1769.5,2657.9,-2448.8,-586.5
-1132.9,-5264.1,-2297.7,-4430.8,-1769.7,2660.7,-2448.6,-585.7
-1133.8,-5263.3,-2304.4,-4434.2,-1770.6,2663.4,-2448.4,-585.6
-1149.9,-5266.6,-2308.7,-4443,-1780.8,2652,-2453,-596.5
-1162.4,-5272.1,-2316.7,-4453.3,-1786.2,2639.4,-2471.4,-609.8
-1158,-5270.6,-2317.4,-4453,-1784.7,2643.2,-2481.3,-609.8
-1153.4,-5273.6,-2315.3,-4448.9,-1785.1,2643.5,-2478,-610.4
-1145.5,-5271.7,-2314.8,-4444.3,-1780,2653.2,-2454.1,-604.7
-1132.6,-5267.5,-2309.5,-4435.1,-1766.6,2672.8,-2446.6,-589.8
-1128.4,-5266.7,-2307.9,-4429.2,-1762.5,2681.4,-2444.5,-583.5
-1128.5,-5264.8,-2308.7,-4431,-1763.4,2685.4,-2440.5,-582.8
-1129.9,-5265.3,-2309.8,-4432.1,-1766.5,2683.2,-2443.4,-585.1
-1143.6,-5273.4,-2321.1,-4444.1,-1782.5,2667.7,-2453.5,-600.5
-1150.8,-5276.7,-2330.6,-4453.2,-1795.2,2661.4,-2446.6,-611.3
-1152,-5288.4,-2336.1,-4457.2,-1802.2,2647.7,-2464.3,-618.5
-1152.2,-5284.5,-2331.9,-4456.4,-1801.2,2630.2,-2467.7,-619.3
-1152.1,-5272.1,-2322.8,-4445.1,-1778.5,2630,-2455.5,-604.7
-1145.3,-5266.1,-2312.9,-4436.2,-1768.5,2641.6,-2449.5,-593.7
-1141.4,-5264.1,-2313.1,-4436,-1768,2648.5,-2449.4,-590
-1139.5,-5252.8,-2310.2,-4434.5,-1765.3,2653.4,-2446.5,-585.8
-1143.9,-5257.7,-2312.8,-4439,-1773.2,2646,-2453.3,-593.1
-1151.7,-5266.5,-2317.7,-4447.7,-1787.7,2633.6,-2460,-607
-1154.9,-5278.3,-2318.6,-4452.7,-1796.6,2627,-2465.4,-615.4
-1157.1,-5283,-2315.6,-4454.4,-1800.8,2622,-2467.9,-619.7
-1153.9,-5279.1,-2314.4,-4451.6,-1797.9,2628.2,-2463.5,-615.9
-1144.6,-5273.1,-2309.2,-4444.5,-1785.1,2645.7,-2456.2,-601.8
-1144.2,-5261,-2301.4,-4433.1,-1771.8,2663,-2441.7,-586
-1142.2,-5259.6,-2305.7,-4431.6,-1766.6,2671.8,-2439,-579.8
-1139.7,-5258.1,-2305.1,-4430.2,-1757.6,2673.6,-2455.2,-580.4
-1146.3,-5264.8,-2311.7,-4434.4,-1769.2,2661.5,-2465.1,-592.5
-1156.3,-5277.8,-2324.3,-4448,-1787.1,2647.8,-2461.7,-609.7
-1160.7,-5281.5,-2327.4,-4454.6,-1794.7,2643.6,-2464.5,-616.4
-1162.2,-5283.4,-2328.6,-4454.9,-1797.2,2642.7,-2464,-618.3
-1155.3,-5279.8,-2325.5,-4445.7,-1788.1,2655.6,-2458.2,-608.9
-1142.9,-5267.9,-2315.7,-4435.9,-1772.8,2676.9,-2445.9,-592.2
-1132.3,-5264.9,-2312.9,-4433.4,-1767.4,2689.4,-2444.1,-584.1
-1124.3,-5263.2,-2309.3,-4431.8,-1766,2695,-2442.8,-580.5
-1126.5,-5267.3,-2310.3,-4433.7,-1770.7,2679,-2432.3,-582.7
-1136.8,-5273.2,-2308.8,-4438,-1783.7,2651.1,-2449.9,-596.8
-1151.2,-5275.1,-2308.1,-4446.6,-1794.1,2631.2,-2456.8,-610.9
-1161.6,-5274.5,-2311.4,-4451,-1786.2,2619,-2455.5,-610.2
-1161.9,-5278.3,-2315.9,-4455.4,-1785.9,2621.5,-2458.1,-610.2
-1149.4,-5270,-2308.8,-4446.6,-1774.5,2635,-2448.8,-599.2
-1135.6,-5254.1,-2303.7,-4434.7,-1761,2654.8,-2441.9,-584
-1130.2,-5248.8,-2301.7,-4431.6,-1757.9,2662.7,-2438.4,-579.3
-1125.9,-5251.1,-2298.9,-4425.6,-1756.2,2665.3,-2436.7,-577.4
-1133.5,-5270.7,-2307.8,-4434.1,-1773.6,2647.2,-2450.2,-594.9
-1146.6,-5278.9,-2315.4,-4445.4,-1789.5,2631,-2459.2,-609.9
-1157,-5285.6,-2322.8,-4455.6,-1799.3,2625.4,-2465.9,-619.1
-1161.5,-5294,-2329,-4463.9,-1804.1,2625,-2470.8,-623
-1159.2,-5287.7,-2329.2,-4459.6,-1800.7,2629.5,-2463.7,-620.7
-1157.1,-5275.1,-2317.9,-4445.3,-1779.8,2649.7,-2451.7,-601.5
-1146.3,-5268.7,-2305.7,-4434.3,-1759.6,2665,-2463.2,-587.2
-1135.9,-5259.6,-2293.9,-4426.1,-1755.2,2670,-2461.2,-582.7
-1135.2,-5264.6,-2302.1,-4428.8,-1758.5,2672.3,-2458.8,-583.7
-1144.8,-5275,-2314.1,-4441.7,-1774.3,2661.3,-2451.5,-596.5
-1155.8,-5283.5,-2323,-4453.8,-1789.4,2648.9,-2456.5,-610.8
-1160.6,-5289.9,-2333.5,-4463.2,-1795.6,2650.5,-2462.5,-615.5
-1164,-5288,-2333.8,-4462.6,-1797.7,2651,-2459.8,-617.3
-1156.8,-5283.9,-2325.4,-4454.2,-1791,2658.3,-2455.2,-611.6
-1144.3,-5277.7,-2316.5,-4442.1,-1777.3,2676,-2450.7,-596
-1133.8,-5269.5,-2303,-4429,-1768.8,2685.7,-2446.4,-584.8
-1126.4,-5268.5,-2296.6,-4424.5,-1764.2,2679,-2447.7,-579.2
-1132.5,-5273.4,-2300.2,-4430.3,-1770,2667,-2445.8,-583.4
-1153,-5274.8,-2305.1,-4439,-1779.2,2649.4,-2446.9,-595.1
-1163.6,-5278.1,-2318,-4451.3,-1782.4,2627.3,-2450.4,-605.7
-1168.2,-5279.1,-2326.9,-4457.7,-1785.8,2628,-2453.5,-609.1
-1166.9,-5276.8,-2323.8,-4455.9,-1788.2,2625.6,-2454.1,-612.6
-1157.6,-5268,-2315.8,-4448.7,-1780.2,2634.7,-2452.4,-605.3
-1144.3,-5261.2,-2305.4,-4437.8,-1766.4,2652,-2444.1,-590.5
-1133.2,-5259.5,-2291.4,-4424.8,-1757.8,2661.2,-2435.2,-580.8
-1128.9,-5265.7,-2288.1,-4422,-1755.3,2665.1,-2433.6,-577.3
-1134.4,-5267.5,-2294.6,-4429,-1763.7,2660.7,-2434,-583.4
-1148.5,-5273.4,-2304.9,-4441.7,-1779.2,2646.6,-2438.1,-597.9
-1159.5,-5280.7,-2319.1,-4455.2,-1787.9,2646,-2443.1,-604.6
-1171,-5283,-2325.4,-4461.5,-1793.8,2644.6,-2449.3,-608.8
-1161.4,-5275.5,-2315.1,-4455.1,-1787.5,2646.5,-2465.4,-606
-1149.1,-5274.1,-2310.6,-4445.8,-1771.5,2657.4,-2472,-598.6
-1137.1,-5279.2,-2308.1,-4434.7,-1765.4,2666.8,-2465.7,-592.7
-1133,-5271.4,-2302.4,-4429.5,-1765,2669.1,-2445.1,-591
-1131.3,-5270.3,-2304,-4429.1,-1765.3,2672.1,-2446.1,-588.4
-1139.2,-5278.6,-2310.2,-4437.5,-1778.8,2661,-2453.9,-600.9
-1150.4,-5285.6,-2321.5,-4452.5,-1793.2,2652.1,-2459.7,-614.8
-1158.9,-5290.6,-2331.7,-4463.6,-1798.5,2652.4,-2462.9,-618.8
-1159.6,-5298.9,-2334.6,-4465.3,-1802.1,2650.3,-2468.1,-622.2
-1150.4,-5298.9,-2326.4,-4457.1,-1796.2,2656.4,-2468.5,-616.3
-1137.2,-5296.6,-2317.9,-4446.9,-1782.9,2672.5,-2466.5,-601.3
-1123,-5284.9,-2299.6,-4433.2,-1770.9,2670,-2448.3,-588.6
-1120.1,-5275.1,-2289.6,-4427,-1763.2,2660.1,-2437.3,-583.7
-1133.2,-5273.3,-2283.9,-4429.1,-1756.9,2646.9,-2434.2,-583.3
-1144.6,-5275.8,-2293.3,-4440.2,-1768.9,2636.4,-2434.9,-594
-1155.6,-5282.5,-2307.3,-4451.8,-1782.5,2628.6,-2443.4,-606.5
-1162.7,-5286.2,-2322,-4462.5,-1790.4,2626.6,-2456.4,-613.9
-1162,-5288.5,-2324.2,-4462.7,-1792.9,2626.3,-2460.5,-616.2
-1152.5,-5294.2,-2317.3,-4454.9,-1785.1,2635.4,-2459.8,-608.6
-1138.5,-5290.4,-2304.5,-4442.2,-1770.1,2653.2,-2450,-592.8
-1126,-5278.5,-2290.8,-4431.3,-1761.4,2663.8,-2436.6,-582.4
-1122.6,-5273.7,-2287.6,-4429.4,-1760.2,2667,-2431.9,-580.4
-1129.3,-5270.4,-2290.3,-4432.1,-1764.1,2664.9,-2428.9,-582.6
-1147.9,-5273.7,-2301,-4439.5,-1777.3,2652.6,-2436.8,-594.1
-1158.4,-5285.7,-2313.5,-4450.5,-1784.3,2644.9,-2470.7,-604.8
-1163.3,-5293,-2321.2,-4458.5,-1784.2,2642.4,-2483.6,-611.6
-1163.7,-5295.8,-2320.9,-4457.9,-1787.6,2641.5,-2472.5,-614.5
-1151.2,-5293.9,-2314,-4450.8,-1776.4,2656.9,-2458.7,-602.2
-1134,-5281.8,-2301.2,-4437.9,-1763.4,2677.1,-2447.3,-587
-1124.4,-5272.8,-2290.6,-4425.2,-1756.2,2686.2,-2438.6,-579
-1122,-5267.7,-2287.9,-4421.2,-1754.5,2689.1,-2432.5,-576.2
-1126.1,-5267.6,-2292.4,-4428.1,-1764.4,2681,-2433.9,-584.7
-1137.3,-5280.4,-2300.5,-4439.6,-1781.5,2663,-2449.7,-602.2
-1151.3,-5292.9,-2314.2,-4456.6,-1798.2,2652.3,-2462,-617.5
-1158.4,-5310.2,-2332.3,-4470.5,-1811.5,2644.6,-2464,-629.1
-1156.4,-5305.1,-2330.9,-4466.3,-1805.8,2636,-2472.5,-623
-1148.2,-5293.1,-2319.5,-4451.6,-1782.7,2642.2,-2460.1,-603.6
-1138.6,-5280.3,-2303.9,-4435.5,-1759.9,2651,-2445.1,-585.2
-1130.3,-5271.2,-2292.5,-4431,-1756.2,2656.1,-2436.6,-581.2
-1128.5,-5264.3,-2289.7,-4430.1,-1755.6,2657.7,-2432.5,-578.5
-1136.3,-5264.3,-2294.8,-4438.7,-1769.4,2643.6,-2439.2,-592.5
-1152.5,-5278.1,-2303,-4454.1,-1789.7,2623.6,-2454.3,-613.6
-1158.3,-5296.2,-2317.5,-4467.1,-1798.4,2623,-2467.9,-620.8
-1160.6,-5304.8,-2324.8,-4472.7,-1803.5,2621.7,-2472.9,-625.2
-1151.7,-5302.5,-2319.9,-4465.1,-1794.6,2633.7,-2467.8,-616.3
-1133.3,-5291.9,-2311.4,-4451,-1775.6,2659,-2455.6,-595.1
-1124.9,-5270.7,-2295.5,-4435.3,-1762.4,2673.5,-2433.3,-580.2
-1125.6,-5261.5,-2283.1,-4425,-1756.6,2679,-2428.3,-573.1
-1125,-5263,-2283.6,-4426.4,-1754.9,2674.2,-2449,-576.6
-1139.2,-5273.4,-2293.4,-4437.3,-1768.1,2654.7,-2461.5,-595.4
-1159.9,-5296.2,-2316.8,-4457.3,-1789.1,2638.3,-2468.6,-616.5
-1166.7,-5306.1,-2332.3,-4469,-1795.9,2639.3,-2471.9,-621.4
-1167.6,-5308.3,-2335.9,-4470.1,-1797.8,2642.4,-2472.6,-621.9
-1156.2,-5300.8,-2331.1,-4456.5,-1782.7,2664.7,-2462.8,-604.5
