 EMG Channel 
2028.286699
2069.235095
2068.139859
2029.337231
2002.761007
2007.253707
2016.842606
2010.3606
1999.207079
2002.962172
1991.27221
1999.698818
2034.165208
2066.329368
2057.612188
2013.087513
1992.479204
2004.772664
2008.483053
2012.79694
2018.161359
1988.657056
1985.416053
2020.418885
2026.945594
2018.094303
2022.519949
2001.084626
1999.274135
2011.433484
2014.786245
2013.556899
2010.226489
2000.682294
2009.310068
2015.389742
2014.58508
2003.364504
1998.782396
2004.795015
2007.097245
2028.733734
2042.033022
2019.055428
1984.767852
1977.659998
1988.120614
2017.848434
2029.650155
2042.52476
2014.920356
2002.202213
2011.277021
2003.923297
1998.558879
1995.317876
2018.474283
2037.562673
2027.929071
2007.946611
1996.323704
2002.693951
2009.690047
2008.684219
2020.530644
2024.621013
2043.128257
2024.822178
2005.309106
1997.396588
1975.625989
1983.672617
2026.856187
2049.990243
2003.69978
1980.63278
2016.395571
2033.248786
2042.077725
2021.089437
1986.332475
1971.379157
1982.912658
2024.375144
2036.89212
2038.613205
2048.112696
2068.698653
2057.433374
2027.772609
2019.122484
2025.716248
2035.34985
2052.158362
2044.648176
2041.876559
2035.707478
2033.695821
2065.211781
2062.529571
2037.406211
2020.575347
2038.948481
2057.835705
2057.165153
2037.78619
2020.86592
2048.000937
2060.026176
2048.649138
2022.363487
2029.627804
2044.022327
2036.176865
2030.834798
2052.761859
2087.250601
2044.82699
1992.702722
2016.037943
2033.718173
2049.073821
2046.503371
2044.558769
0.0
2020.508292
2001.241088
2004.102111
2012.238146
2019.949498
2030.588929
2016.283812
1999.899983
2004.102111
1995.11671
2018.966021
2026.76678
2016.239109
2011.478187
2027.325574
2024.263385
2008.840681
2011.344077
2032.91351
2025.470379
1993.552088
1981.884477
1996.949553
1999.140024
2020.597699
2042.658871
2001.285792
1985.371349
2006.806672
2023.637536
2026.811484
2031.952385
2049.051469
2061.635502
2046.995109
2022.139969
2047.285682
2063.893028
2047.173923
2031.214777
2047.956234
2069.68213
2077.169964
2088.278781
2070.19622
2027.057353
2037.115638
2037.607376
2044.44701
2055.555827
2059.579141
2052.583045
2048.358565
2036.75801
2042.770629
2033.159379
2031.237129
2051.912493
2064.094193
2057.411022
2049.140876
2050.929016
2073.213705
2091.028046
2100.482833
2107.255412
2100.371075
2067.134031
2058.908589
2078.198144
2081.483851
2098.180604
2090.715121
2058.215685
2064.831801
2093.442034
2090.536307
2054.43824
2046.279853
2074.465403
2082.087348
2090.581011
2086.378883
2091.005694
2099.186432
2103.120339
2072.096118
2041.384821
2056.204028
2067.290493
2095.654857
2077.326426
2043.307071
2052.761859
2056.963987
2046.168094
2074.219534
2100.43813
2105.087293
2106.763674
2089.753996
2074.107775
2053.03008
2051.711327
2060.20499
2058.729775
2074.979493
2086.624752
2059.154458
2089.306961
2102.539194
2060.495563
2071.090289
2066.597589
2055.377013
2048.872655
2061.322577
2061.210818
2057.500429
2073.593685
2065.167077
2053.991205
2059.802659
2068.653949
2055.8464
2042.167132
2066.99992
2045.654004
2017.714324
2009.377123
2010.114731
2011.679353
2014.450969
2030.119542
2016.552033
1986.198364
1951.396698
1941.628986
1941.226654
1948.490971
1952.693099
1949.608558
1970.686253
1984.052597
2000.637591
1961.969073
1930.140189
1929.760209
1955.487067
1976.251838
1989.72994
1971.490916
1952.179009
1948.334509
1959.711547
1971.736785
1968.384024
1973.301407
1968.026396
1940.489047
1940.354936
1950.346166
1968.138155
1976.363596
1966.640588
1945.875817
1954.74946
1955.643529
1942.456
1951.888436
1971.625027
1989.506422
1977.347073
1947.954529
1941.584282
1960.382099
1962.19259
1959.376271
1956.448192
1953.587169
1959.845657
1968.451079
1987.897097
1987.114786
1955.710585
1925.714544
1929.089657
1950.636739
1961.052652
1950.279111
1950.100297
1955.822343
1961.186762
1949.340337
1939.013831
1922.428837
1915.298631
1925.178102
1924.954584
1903.072226
1924.64166
1936.577491
1942.97009
1956.448192
1942.791276
1919.299593
1917.042067
1927.390924
1927.189759
1930.095485
1928.10618
1922.071209
1918.405523
1940.824323
1938.276224
1921.735933
1930.229596
1929.067305
1917.533805
1910.135378
1927.390924
1930.319003
1939.997308
1950.189704
1915.432741
1905.150939
1910.537709
1906.179119
1933.895282
1943.439477
1929.424933
1925.893358
1932.174198
1913.801064
1910.537709
1914.337506
1911.878814
1930.564872
1923.412314
1915.924479
1918.919613
1924.194625
1929.223767
1935.862236
1944.467657
1932.71064
1916.125645
1908.034314
1900.434721
1911.118854
1920.819512
1941.94191
1942.679518
1954.525942
1949.139172
1926.072171
1906.670857
1901.373494
1923.635831
1933.448247
1946.591073
1924.507549
1915.186872
1942.165427
1949.787372
1947.038108
1942.165427
1914.493968
1919.187834
1936.465733
1927.21211
1905.17329
1919.411352
1949.273282
1947.149866
1903.362799
1875.043139
1917.690267
1935.705773
1940.623157
1957.476372
1967.512306
1971.736785
1992.076873
2010.87469
1999.967039
1992.143928
2009.287716
2033.695821
2042.614167
2037.205045
2039.57433
2030.790094
2022.139969
2014.361562
2021.536472
2036.556844
2034.791056
2011.679353
2001.308143
2014.115693
2027.437333
2023.861053
2007.67839
2009.33242
2012.573423
2022.184673
2025.313917
2032.578234
2032.91351
2004.973829
2007.454873
2039.373164
2037.070934
2030.141894
1995.49669
1984.745501
2003.006876
2022.743466
2033.80758
2033.382897
2031.617109
2007.03019
1997.93303
2023.458722
2045.810467
2043.485885
2030.857149
1993.775605
1974.240181
1991.473376
2017.267289
2023.101094
2050.906664
2054.259426
2019.323649
2010.137082
2010.248841
2014.607431
2006.560803
2018.0496
2021.089437
2005.10794
2006.963135
1998.201251
2010.070027
2025.984469
2018.496635
2019.949498
2018.720152
2014.830949
2013.020457
2014.272155
2010.181786
2031.550054
2037.585025
2022.810521
2007.387818
2005.10794
2002.313972
1994.647323
2001.866937
2020.731809
2041.876559
2040.200179
2029.426638
2021.312955
2018.206062
2023.43637
2020.530644
2001.621068
1994.289696
2013.601603
2043.016498
2016.574385
2013.892175
2057.38867
2057.791002
2004.035056
1988.45589
1998.469472
2014.093341
2009.108902
1994.826137
2015.792074
2038.903777
2022.855225
1990.400492
2007.253707
2021.759989
2013.355734
2008.57246
2016.306164
2032.868806
2040.758972
1997.597754
1967.17703
1944.646471
1968.674596
1975.134251
1977.995274
1969.389852
1942.008965
1946.322852
1954.660053
1969.680425
1984.656094
1965.634759
1977.30237
1985.214887
1954.861218
1943.283015
1953.698928
1948.893303
1967.959341
1970.64155
1964.986559
1959.331567
1954.145962
1973.323759
1983.605562
1972.027358
1949.295634
1941.964262
1964.248951
1945.451134
1959.890361
1973.010835
1975.871858
1979.559896
1977.995274
1964.628931
1950.837904
1960.65032
1983.247934
1966.126498
1962.304349
1973.480221
1968.696948
1950.189704
1956.828172
1980.990408
1988.657056
1976.207134
1946.501666
1948.60273
1973.234352
1996.457815
1986.421881
1954.078907
1933.962337
1945.138209
1974.307236
2019.390705
1990.713416
1939.863198
1940.556102
1934.968166
1930.02843
1932.442419
1948.155695
1940.109067
1921.087732
1887.805985
1877.323017
1895.405578
1930.564872
1936.085753
1933.470599
1925.580433
1889.012979
1877.144203
1894.131529
1914.002229
1918.003192
1939.103238
1941.606634
1899.339485
1880.318151
1902.848709
1922.272375
1892.052816
1895.003247
1908.146072
1932.800047
1939.058535
1909.375418
1897.149014
1892.879831
1881.659255
1892.902183
1924.887529
1935.996346
1928.642622
1909.196604
1898.087787
1901.284087
1890.82347
1882.061587
1892.61161
1914.493968
1918.696096
1882.039235
1898.065436
1937.382154
1924.686363
1921.44536
1913.801064
1893.170404
1888.409482
1879.424081
1888.565944
1900.881755
1914.605727
1939.88555
1935.214035
1918.763151
1895.673799
1873.232648
1889.772938
1953.676576
1943.215959
1927.905015
1940.15377
1951.799029
1946.926349
1952.96132
1972.764966
1997.55305
1965.880628
1954.078907
1969.032224
1977.682349
1957.69989
1946.836942
1945.898169
1963.421936
1973.055538
1988.210021
1974.195477
1960.784431
1946.009928
1948.759192
1972.608503
1968.384024
1957.834
1974.955437
1966.975864
1958.661015
1950.547332
1962.013777
1966.975864
1946.412259
1969.568666
1984.007893
1968.071099
1952.648396
1943.260663
1966.685291
1978.129384
1969.769832
1969.166335
1960.449154
1960.829134
1962.080832
1951.620215
1946.322852
1947.820419
1977.838812
2001.241088
1985.818384
1962.281997
1966.037091
1970.216867
1966.528829
1959.62214
1955.643529
1953.408355
1960.918541
1951.866085
1943.104201
1956.984634
1972.966131
1975.223658
1975.625989
1981.750367
1982.778547
1970.395681
1960.158582
1975.89421
1970.507439
1962.349053
1965.120669
1975.38012
1959.957416
1956.537599
1944.355898
1949.452096
1965.925332
1985.88544
1990.579306
1983.404396
1965.567704
1951.016718
1955.330605
1974.530753
1990.355789
1988.098262
1980.096338
1954.861218
1932.46477
1923.524073
1921.333602
1921.937099
1924.909881
1934.521131
1940.936082
1945.093506
1938.186817
1920.707753
1905.17329
1918.047895
1947.753364
1942.165427
1935.392849
1941.159599
1923.121741
1919.143131
1924.64166
1912.079979
1913.24227
1975.290713
1962.036128
1899.92063
1905.530918
1918.025543
1920.595994
1935.728125
1927.502683
1927.726201
1942.277186
1936.711602
1924.418142
1917.60086
1906.246174
1931.481294
1934.275262
1920.953622
1910.783578
1912.638773
1929.51434
1929.357878
1915.410389
1921.579471
1949.720317
1959.666843
1947.887474
1925.021639
1910.67182
1924.842826
1938.320927
1925.513378
1916.349163
1927.301517
1937.605672
1929.044953
1913.75636
1928.329698
1941.181951
1924.596956
1912.459959
1913.286974
1925.15575
1949.161523
1955.91175
1916.617384
1907.900203
1901.105273
1927.547387
1960.784431
1943.908864
1918.249061
1905.240346
1914.046933
1928.441456
1908.056665
1906.313229
1949.340337
1986.421881
1978.84464
1919.813683
1878.060624
1890.443491
1909.710695
1928.732029
1965.143021
1956.917579
1928.039125
1917.422046
1907.028485
1919.210186
1929.670802
1963.354881
1963.176067
1909.77775
1892.723369
1897.305476
1921.780637
1933.962337
1936.935119
1942.388945
1938.633852
1916.662087
1913.957526
1917.131474
1924.909881
1935.594015
1929.89432
1909.420122
1889.080034
1879.044101
1909.487177
1943.193608
1947.373384
1923.948756
1908.324886
1893.617439
1891.941058
1903.563965
1938.47739
1944.422954
1934.856407
1913.175215
1918.137302
1948.289805
1935.750477
1926.18393
1942.366593
1941.94191
1960.940893
1967.065271
1957.163448
1949.675614
1935.191683
1935.012869
1937.136285
1948.647433
1967.82523
1975.581285
1973.323759
1950.122648
1924.887529
1931.727163
1946.658128
1947.641605
1985.438405
1994.356751
1939.818494
1925.021639
1952.223712
1954.682404
1939.662032
1932.442419
1948.379212
1957.588131
1957.31991
1946.836942
1947.082811
1949.4968
1959.443326
1946.211093
1940.265529
1932.665936
1939.50557
1942.232483
1958.772774
1956.42584
1928.173235
1927.636794
1970.865067
1969.009873
1943.461829
1928.150884
1929.13436
1938.164465
1947.909826
1960.382099
1971.245047
1983.985541
1972.787317
1942.903035
1941.181951
1933.291785
1936.577491
1942.187779
1958.616311
1980.878649
1985.930143
1950.502628
1937.113933
1939.036183
1951.620215
1977.838812
2010.584117
2007.477225
1988.925277
1980.655131
1974.48605
1975.178954
1987.830041
1995.49669
1999.609411
2002.80571
1999.050617
1974.016663
1959.152753
1962.103184
1960.985596
1979.291675
1993.663847
2010.248841
1985.103129
1987.092434
1975.424823
1967.378195
1975.715396
1979.112861
1981.504498
1984.410224
2011.791111
2016.50733
1979.895172
1968.160506
1979.22462
1989.439367
1988.880573
1966.350015
1955.129439
1967.981692
1987.740634
1993.596791
2001.241088
1987.450062
1975.134251
1965.880628
1966.662939
1981.169222
1996.949553
2008.326591
2020.508292
2017.781379
1977.056501
1966.506477
1969.658073
1978.755233
1985.080777
1961.075003
1955.352957
1971.267399
1984.745501
1975.983617
1991.562783
2018.340173
1996.435463
1966.081794
1979.001102
2028.711382
2020.620051
1985.594867
1979.828117
1980.945704
1997.664809
2007.387818
2024.173978
2016.64144
2003.655076
2008.103074
2001.129329
1988.210021
1996.077835
2019.07778
2021.38001
1999.899983
1971.513268
1981.951533
2002.023399
2014.450969
2007.656039
2024.017516
2020.86592
2000.414074
1982.622085
2004.146815
2024.576309
1996.994257
1984.566687
1975.134251
1965.612407
1979.939876
2004.459739
2018.720152
2033.829931
2013.556899
2001.799882
1998.380065
1993.641495
2022.430542
2020.329478
1987.114786
2003.766835
2028.890196
2039.730792
2015.479149
1995.094358
1999.899983
1998.804748
2000.726998
