EEG1,EEG2,EEG3,EEG4,EEG5,EEG6,EEG7,EEG8
-19019,-15994.9,-18128.2,-26858.1,-12789,-8525.2,93750,-14312.9
-19019.1,-15989.9,-18125.6,-26856.9,-12792,-8526.3,93750,-14314.5
-19027.7,-15968,-18136,-26852.9,-12808.1,-8534.7,93750,-14322.6
-19029.5,-15963,-18141.8,-26858,-12811.2,-8534.9,93750,-14322.5
-19028.2,-15967.1,-18142.8,-26865.6,-12806.3,-8534,93750,-14320.2
-19026.4,-15974.3,-18141.8,-26871,-12800.2,-8531.6,93750,-14317.5
-19017.8,-15994.9,-18134.1,-26878.9,-12781.7,-8521.1,93750,-14308.3
-19010.9,-16009.6,-18128.3,-26882.2,-12766.2,-8515.1,93750,-14301.4
-19003.8,-16018.1,-18126.2,-26879.9,-12757.6,-8509.3,93750,-14296
-18999.6,-16016.5,-18124.3,-26874.7,-12759.2,-8507.8,93750,-14294.6
-18998.4,-16014.7,-18122.6,-26872,-12760.7,-8505.8,93750,-14292.6
-18999.2,-16012.7,-18121.9,-26868.3,-12760,-8503,93750,-14289.2
-18998.9,-16010.6,-18122.6,-26866,-12760.4,-8502.6,93750,-14287.5
-18999.2,-16010.1,-18126.4,-26864.5,-12762.7,-8505.1,93750,-14288.6
-18994,-16013.4,-18134.3,-26861.9,-12765,-8503.7,93750,-14288.8
-18996.2,-16013,-18135.9,-26859,-12766.1,-8504.7,93750,-14291.3
-19002.5,-16011.1,-18127.4,-26859.7,-12768.8,-8508,93750,-14294
-19005.6,-16008.2,-18121.2,-26859.4,-12769.9,-8510.4,93750,-14297.6
-19006.3,-16000.1,-18122.7,-26858.3,-12779.4,-8518.2,93750,-14308.6
-19007.3,-15994.6,-18123.6,-26861.2,-12787.1,-8519,93750,-14310.8
-19008.2,-15995.9,-18118,-26865.4,-12785.5,-8515.7,93750,-14306.2
-19015,-15993.6,-18119.2,-26867,-12779.1,-8514,93750,-14300.4
-19028.4,-15984.2,-18124.3,-26865.9,-12762.8,-8510.6,93750,-14290.2
-19024.4,-15986.5,-18120.5,-26866.2,-12761.4,-8510.5,93750,-14291.4
-19018.8,-15988.1,-18117.2,-26866.4,-12766.7,-8513.8,93750,-14297.3
-19012.7,-15987.3,-18112.9,-26864.3,-12772.3,-8515.1,93750,-14300.9
-19010.3,-15984.8,-18111.2,-26863.2,-12779.9,-8517.3,93750,-14304.5
-19009.8,-15983.2,-18110.1,-26861.7,-12782.2,-8516.8,93750,-14304.3
-19010.7,-15983.3,-18111.4,-26859.4,-12780.6,-8515.6,93750,-14302.5
-19011.7,-15989.1,-18113.8,-26858.9,-12779.9,-8513.8,93750,-14299.7
-19014.4,-15997.2,-18119,-26854.2,-12784.8,-8512,93750,-14296.4
-19014.5,-15991.7,-18134.6,-26851.6,-12785.1,-8513,93750,-14298
-19015.1,-15989.6,-18146.2,-26852.9,-12783.8,-8514.4,93750,-14300
-19016.5,-15983.4,-18148,-26852.4,-12786.4,-8518.1,93750,-14303.4
-19024.3,-15961.9,-18152.9,-26851,-12804.2,-8529.5,93750,-14315.3
-19025.8,-15958.1,-18152.1,-26860.6,-12810,-8531.1,93750,-14318.2
-19024.3,-15962.2,-18146,-26865.6,-12806,-8529.2,93750,-14316.3
-19021.8,-15971.3,-18140.8,-26869.9,-12799.3,-8525.4,93750,-14313.4
-19014,-15992.9,-18127.5,-26876.8,-12778.4,-8513.7,93750,-14303.2
-19006.2,-16008.2,-18121.6,-26878.5,-12760.6,-8507.2,93750,-14295.6
-19002,-16018.2,-18117.8,-26877.2,-12752,-8503.3,93750,-14292.2
-19004.8,-16017.8,-18117.5,-26871.3,-12755,-8504.2,93750,-14293
-19005.5,-16015.9,-18121,-26866.5,-12757.5,-8502.4,93750,-14291.7
-19007.2,-16015.3,-18116.8,-26866.4,-12758.9,-8500.5,93750,-14290.9
-19009.2,-16013,-18108.1,-26866.6,-12760.3,-8499.6,93750,-14289.9
-19010.8,-16012.2,-18104.1,-26868.3,-12762.6,-8500.5,93750,-14288.1
-19005,-16015.3,-18101.6,-26869.5,-12765.1,-8499.3,93750,-14285.8
-19004.9,-16015.6,-18101.7,-26868.6,-12764.7,-8500.3,93750,-14286.9
-19008.7,-16016,-18104.8,-26867.5,-12765.5,-8501.3,93750,-14287.2
-19009,-16014.8,-18107.5,-26865,-12767.6,-8504,93750,-14290.1
-19008,-16006,-18115.1,-26861.6,-12779.6,-8514.8,93750,-14303.3
-19009.4,-15999.3,-18124,-26860.4,-12789.1,-8517.5,93750,-14307.2
-19011.3,-15998.5,-18123.1,-26861.7,-12789.6,-8519.6,93750,-14306.8
-19015.9,-15993.7,-18121.8,-26860.4,-12785,-8520.1,93750,-14303.7
-19025.2,-15982.9,-18122.7,-26856.8,-12768.1,-8512.9,93750,-14291.4
-19021.2,-15983.8,-18119.8,-26856.6,-12765.2,-8509.8,93750,-14289.9
-19016,-15986.5,-18116.6,-26859.9,-12768.6,-8509.9,93750,-14292.1
-19012.4,-15986.7,-18114.3,-26863.4,-12772,-8510.1,93750,-14293.8
-19012.5,-15982.1,-18118,-26868,-12778.4,-8512,93750,-14297.1
-19014.1,-15980.7,-18127.1,-26872.1,-12780.4,-8511.3,93750,-14296.9
-19013.8,-15983.7,-18128.1,-26874.8,-12778.5,-8509.1,93750,-14295.4
-19011.1,-15991.1,-18128.2,-26873.2,-12777.5,-8507.3,93750,-14292.7
-19010.3,-16001.4,-18127.4,-26866.1,-12781.8,-8505.7,93750,-14289.2
-19013,-15998.2,-18120.5,-26864.9,-12782.4,-8510.6,93750,-14293.4
-19014,-15997.2,-18126.4,-26861.4,-12781.3,-8513.4,93750,-14295.8
-19018.7,-15993.1,-18129.9,-26853.9,-12784.1,-8517.7,93750,-14299.2
-19031.5,-15973.1,-18134.3,-26852.9,-12802.9,-8531.2,93750,-14311.9
-19033.7,-15969.8,-18132.3,-26869.3,-12809,-8533.4,93750,-14315.9
-19032.9,-15975.1,-18137.6,-26876.5,-12804.5,-8529.4,93750,-14313.9
-19031.2,-15983.1,-18141.7,-26875,-12797.3,-8524.2,93750,-14310
-19023.1,-16001.9,-18129,-26879.7,-12776.4,-8513,93750,-14299.3
-19014.1,-16013.8,-18112.9,-26882.6,-12757.6,-8506.4,93750,-14291.2
-19008.1,-16022.7,-18103.9,-26883,-12748.1,-8502.3,93750,-14286.4
-19002.1,-16019.4,-18112.4,-26883.2,-12749.4,-8499.7,93750,-14283.6
-18999,-16014.7,-18112.3,-26880.8,-12753.6,-8504.8,93750,-14287.4
