ECG Channel
3745.280653
3777.489516
3776.483688
3744.408935
3713.563527
3724.113551
3736.541121
3731.869606
3723.644164
3741.883188
3766.581865
3775.164935
3763.452621
3768.034729
3777.690682
3766.872438
3728.740362
3722.504225
3741.592615
3750.332147
3741.257339
3739.200978
3759.071679
3779.121194
3773.779127
3760.144563
3744.878321
3740.184455
3722.05719
3721.878376
3746.264129
3780.261133
3781.088147
3766.179534
3795.929706
3835.425238
3831.133703
3798.969543
3776.997778
3774.539086
3754.46722
3720.470216
3703.996981
3722.593632
3731.53433
3718.637373
3715.329315
3721.610155
3717.810359
3695.726835
3682.762823
3700.91244
3724.515882
3713.205899
3702.655876
3710.322524
3718.145635
3706.522728
3689.803623
3763.743194
3877.066538
3942.512446
4066.363462
4286.5952
4456.289644
4493.974685
4312.702037
3978.543458
3733.702449
3610.812558
3656.164248
3775.053176
3856.055898
3888.354169
3844.477695
3781.177554
3755.361289
3763.519676
3757.685871
3742.531388
3750.957996
3764.570208
3768.370005
3760.032804
3765.576037
3790.431176
3788.151299
3762.737365
3772.728595
3809.676028
3816.828587
3798.142528
3795.035636
3812.246479
3815.710999
3798.321342
3789.425348
3816.470959
3833.190064
3829.457322
3823.802331
3838.330965
3863.856657
3855.251235
3843.874197
3865.398927
3902.771044
3905.721474
3893.092739
3914.237489
3950.38026
3955.565865
3940.880768
3941.774838
3964.797135
3981.896219
3977.425871
3979.817507
4001.76692
4024.588051
4032.433514
4029.661897
4039.764886
0
3802.165842
3903.575707
4014.663877
4047.409182
4027.00204
3956.638748
3892.958628
3867.544695
3850.624424
3829.747895
3803.439892
3799.103653
3814.928688
3792.666351
3757.842333
3756.568284
3774.047348
3754.198999
3717.631545
3706.410969
3722.772446
3722.392466
3693.469309
3685.355626
3695.771539
3699.63839
3724.001792
3797.069645
3856.637044
3935.449295
4099.801671
4293.121909
4361.026509
4305.191851
4040.234273
3751.047403
3552.116877
3539.443438
3629.498616
3699.526632
3760.88217
3799.70715
3763.117345
3690.876507
3664.412041
3687.121414
3699.347818
3687.367283
3675.252637
3692.999922
3702.901745
3685.042701
3688.082539
3717.966821
3718.056228
3677.130184
3666.602512
3705.941582
3717.855062
3697.805547
3687.613152
3699.057245
3720.51492
3704.175795
3682.762823
3707.19328
3740.296214
3738.776295
3721.006658
3731.959013
3773.68972
3784.753833
3770.001682
3766.246589
3786.474918
3808.6702
3802.52347
3822.394171
3850.847942
3852.814895
3839.314442
3832.608918
3864.907189
3881.358073
3860.123916
3841.951947
3855.631215
3880.329893
3891.528117
3901.362884
3908.895422
3913.008143
3887.996541
3874.473736
3891.528117
3918.685486
3917.612602
3897.920716
3887.840079
3884.934352
3854.759497
3808.513738
3779.657636
3780.037615
3774.047348
3741.570263
3718.413856
3737.368135
3745.258301
3716.178681
3686.294399
3683.053396
3676.102004
3631.756143
3583.185802
3599.860203
3647.268253
3654.219646
3625.877634
