EEG1,EEG2,EEG3,EEG4,EEG5,EEG6,EEG7,EEG8
-2666.2,-6.4,-846.6,-2680.5,3701.9,3858.9,4019.2,1223
-2665.6,-4,-849.7,-2677.3,3704.3,3860,4019.9,1223.6
-2665.5,-2,-850.8,-2675.9,3702.4,3859.4,4018.9,1221.3
-2663.8,-1.4,-848.3,-2676.1,3698.2,3858.9,4017.4,1218.6
-2664.4,-2.3,-847.7,-2675.4,3697.2,3860.2,4017.2,1221
-2666.1,-1.3,-847.5,-2674.2,3705.4,3862,4018.8,1230.2
-2663.8,0.8,-844.3,-2672.3,3705.1,3864.4,4019.8,1229.5
-2660.8,2.8,-841.7,-2670.7,3699.3,3865.6,4019.5,1224.9
-2660.6,4.1,-841.2,-2670.3,3695.4,3866.6,4019.3,1223.4
-2659.9,4.2,-840.7,-2670.9,3697.3,3868.2,4020.1,1227.4
-2660.2,4,-840.6,-2672.3,3695.5,3867.8,4018.3,1225.2
-2662.5,3.9,-838.4,-2672.5,3689.8,3866.9,4016.3,1220.3
-2666.6,5.8,-841.7,-2670.7,3683.1,3866.3,4014.4,1215.2
-2670,4.1,-848.4,-2671.1,3677,3865,4012.2,1210.3
-2667.7,0.8,-844.7,-2671.2,3672.6,3864.3,4011,1208.1
-2667.5,1.9,-843.8,-2669.7,3670.8,3864,4011.5,1207.8
-2666.9,1.2,-846.6,-2670.7,3670.5,3860.9,4010,1204.7
-2666.6,0.4,-852,-2672.9,3659.2,3857.5,4004.8,1189.8
-2670.5,-1.1,-854.4,-2673.8,3653.9,3855.6,4003.8,1189.8
-2674.6,-8.3,-855.6,-2678.5,3660.6,3854.2,4004.1,1198.7
-2674.1,-13.2,-856.1,-2681.7,3662.1,3855.2,4005.7,1202.7
-2674.5,-11.8,-853.5,-2679.9,3650.2,3859.9,4008.7,1199.6
-2674.7,-12.2,-855,-2682,3651,3858.4,4008.2,1201.4
-2670.3,-5.5,-854.5,-2681,3658.6,3852.1,4004.6,1204
-2666.6,1.8,-853.5,-2679.5,3666.5,3845.6,4000.2,1204.4
-2666.3,3.7,-854.7,-2679.3,3678.5,3844.8,3999.7,1207.9
-2669.3,0.5,-853.7,-2680.7,3687.5,3846,4000.2,1211.2
-2671.7,0.3,-852,-2679.8,3690.3,3847.9,4000.4,1211.5
-2671.1,3.1,-851.2,-2676.9,3688.8,3849,3999.7,1209.8
-2670.3,5.4,-849.9,-2675.1,3689.8,3847.2,3998.3,1208.6
-2668.4,8.3,-849.7,-2674.5,3690.7,3846.1,3996.8,1210.3
-2666,13,-846.9,-2674.2,3688.1,3849.4,3997.8,1210.2
-2665.6,18.9,-846.1,-2672.4,3686.2,3852.6,4000.9,1209.7
-2663.8,21.7,-845.7,-2671.7,3690.3,3851.1,4001.8,1212.2
-2661.2,24.6,-847.4,-2670.8,3694.6,3848.7,4001.1,1211.9
-2658.5,24.3,-843.3,-2669.9,3694.4,3845.8,3998.6,1209
-2660.1,22.6,-841.1,-2668,3694.5,3846.3,3998.3,1209.5
-2661.8,24.9,-842.1,-2665.6,3702.1,3846.9,3999.3,1217
-2657.7,32.4,-840,-2663,3700.5,3845.1,3996.8,1214.4
-2651,40.1,-835.9,-2660.3,3694.2,3844.6,3995.2,1209.6
-2644.3,40.6,-832.2,-2659.6,3691.4,3845.8,3996.9,1208.4
-2640.5,40.9,-830.7,-2657.8,3695.1,3849,4000.1,1211.8
-2639,44.4,-830.6,-2655.9,3695.6,3850,4001.5,1210.7
-2639.8,50.2,-829.3,-2652.7,3693.1,3849.2,4000.4,1208.6
-2642.9,52.4,-827,-2652.8,3690.2,3845.3,3996.9,1205.5
-2644.8,53.2,-831.5,-2654.3,3686.3,3842.4,3993.6,1201.3
-2643,55.4,-831.9,-2652.7,3683.1,3842.8,3993.6,1199.5
-2639.8,57.7,-826.8,-2651.7,3679,3843.4,3992.9,1197.1
-2635.4,58.9,-824.1,-2651.4,3674.8,3841.3,3990.7,1192.7
-2632.4,58.3,-820.8,-2653.1,3662,3839.9,3987.9,1178.8
-2634.9,57.9,-826.3,-2654.8,3655.9,3841.5,3989.8,1177.6
-2637,53.5,-827.6,-2660.6,3661.7,3838.8,3989.8,1184.2
-2635.8,55.6,-824.8,-2659.6,3662,3838.3,3989.4,1186.5
-2631.5,61.7,-822.2,-2654.6,3649.9,3837.1,3987.2,1181.1
-2627.8,62.9,-822.7,-2653.6,3649.5,3832.9,3982.8,1180.2
-2626.6,65.7,-821.9,-2654.3,3651.6,3831.1,3980.4,1181.2
-2631.4,67.2,-821.8,-2654,3653.7,3831.5,3980.3,1183
-2634.5,67.1,-818.6,-2653.5,3659.6,3832.5,3981.7,1188.7
-2634.9,66.6,-814.3,-2653.5,3662.6,3832.9,3982.8,1190.2
-2633.8,66.9,-816.8,-2652.2,3662.1,3833.1,3982.9,1188.7
-2633.8,66.2,-821.1,-2651.2,3661.1,3833.7,3984,1186.5
-2635.4,65.3,-825,-2653.1,3665.4,3834,3985.6,1187.3
-2635.5,65,-826.9,-2654.4,3669.1,3832.8,3983.8,1190.7
-2631.5,64.9,-822.9,-2655.1,3666.6,3831.9,3981.2,1189.5
-2627,66.5,-822.9,-2650.3,3663.4,3831.1,3980.1,1189.1
-2627,65.7,-821.9,-2649.7,3664.1,3832.7,3983,1191.7
-2630.4,65.3,-819.2,-2652.2,3663,3834.8,3985.7,1190.7
-2631.8,67.3,-818.7,-2651,3662.4,3837.3,3987.8,1189.6
-2632.4,67.9,-820.3,-2650.2,3665.5,3836.1,3987.2,1191.8
-2631.4,63.5,-822,-2652.2,3678,3833.2,3987.4,1201.6
-2629.1,62.2,-822.9,-2653.6,3681.3,3834.8,3987.7,1201
-2626.8,62.7,-821.5,-2653.4,3677.3,3836,3986.5,1196.6
-2626.1,64.1,-821.4,-2651,3673.4,3838.8,3987,1194.7
-2625,61.2,-817.8,-2651.8,3674.5,3842.4,3989.4,1199.8
-2625.3,61.9,-816.3,-2652.9,3672.5,3843.6,3989.4,1200.3
-2627.3,64.6,-815.3,-2650.8,3668.2,3845.9,3990.7,1197.6
-2628.5,62.9,-817.9,-2649.8,3665.9,3844.5,3990.4,1195.9
-2627.6,57.3,-819.3,-2653.3,3663.5,3839.9,3987.7,1192.1
-2628.7,55.5,-819.8,-2654.6,3663.4,3838.7,3987.4,1192
-2632.4,55.2,-821.6,-2655.5,3662.8,3839.3,3987.1,1192.9
-2632.1,56.5,-818.8,-2656.9,3656.7,3839.9,3983.9,1188.1
-2635,55.4,-821.8,-2658.8,3640.5,3840.6,3982.2,1172.7
-2639.1,54.7,-824.3,-2658.9,3632,3840,3983.1,1170.8
-2644.3,52,-826,-2661.4,3636.4,3840.5,3984.9,1177.3
-2647.3,49.6,-827.5,-2664.4,3639.5,3841.9,3987.5,1181.6
-2644.7,48.8,-827,-2662.7,3630.8,3845.1,3989.8,1178.3
-2644.3,42,-829.4,-2663.8,3633,3843.8,3988.1,1179.5
-2645.8,37.6,-834.9,-2666.8,3640.1,3840.4,3985.7,1184
-2647.4,38.1,-838.2,-2668,3646.7,3838.8,3985.3,1187.1
-2649.5,39.8,-840.7,-2668.6,3653.7,3838.2,3985.8,1191.6
-2653.4,40.7,-840,-2670.4,3657.4,3838.9,3986.5,1192.4
-2653.5,42.5,-844.4,-2670.1,3658,3841.8,3989.5,1191.7
-2650.2,42.3,-845.4,-2669.3,3658.4,3840.5,3990.4,1189.2
-2651.2,37.8,-840.5,-2670.4,3662.7,3837,3989.1,1187.1
-2653.4,33.5,-834.4,-2673,3666.1,3835.8,3987.4,1188.2
-2653.7,33.1,-834.1,-2674.9,3664.8,3836.9,3987.1,1187.4
-2651.6,31.7,-833.9,-2677.8,3663,3837.7,3987.1,1187.5
-2649.4,30.9,-833.4,-2678,3663,3835.5,3985.5,1187.7
-2649.4,30.6,-837,-2672.1,3659.9,3835.2,3985.1,1185.1
-2651.7,33.1,-836.4,-2667.4,3656,3835.2,3984.4,1183.2
-2656.2,37.2,-838.2,-2664.2,3657.4,3836.2,3985.6,1186.5
-2661.2,32.9,-839.6,-2667.4,3668.9,3835.5,3986.6,1196.4
-2660.6,31.1,-835.9,-2668.9,3671.5,3837.4,3988.3,1196.2
-2657.7,32.1,-836.8,-2667.7,3668.6,3838.5,3989.4,1193.7
-2657.3,29.6,-837.5,-2669.8,3668.1,3837.5,3988.4,1193.5
-2655.7,26.8,-837.6,-2670.8,3674.2,3839.4,3991.1,1199.6
-2652.5,24.9,-837.6,-2671.2,3673.5,3840.1,3991.6,1198.7
-2649.3,25.5,-836.6,-2670.9,3668.6,3841.1,3991.6,1194.7
-2649.7,27.1,-836.8,-2671.2,3664.4,3841.3,3991.6,1191.6
-2656.3,26.9,-838.7,-2675,3661.7,3838.9,3989.8,1189.1
-2657.2,25.4,-838.1,-2676.9,3661.6,3838.4,3988.7,1189.1
-2656.4,22.2,-839.7,-2676.7,3665.5,3837.8,3987.8,1191.7
-2658.3,20.2,-843.1,-2675.7,3667.7,3835.7,3986.1,1191.4
-2660.4,20.6,-844.8,-2676.1,3657.6,3833,3982,1179.7
-2663.2,19.5,-846.1,-2676.4,3651,3831.8,3980.1,1179.6
-2665,16.3,-847.2,-2678.9,3654.7,3832.5,3980.5,1186.6
-2664.9,15.9,-845.8,-2682.6,3655.1,3835.1,3983.2,1191.3
-2663.7,18.9,-843.3,-2681.2,3644,3841.1,3988.4,1190
-2664.4,18.7,-846.5,-2681.7,3645.2,3841.8,3988.8,1192.1
-2667.5,16.5,-850.2,-2682.7,3653.3,3839.9,3987.6,1195.9
-2671.2,16.7,-852.7,-2682.9,3660.4,3838.1,3986.2,1197.8
-2672.2,15.2,-852.7,-2682,3667.8,3837.6,3986.1,1200.1
-2671,14.5,-852.2,-2681,3670.3,3835.7,3983.6,1200.1
-2668.5,15.2,-850.8,-2680.5,3668.5,3836.3,3982.8,1199.2
-2667.1,14.8,-848.2,-2680.9,3666.5,3838,3983.8,1198.6
-2662.6,14.2,-846.4,-2682.4,3668.2,3838.8,3985,1199.1
-2663.6,15.1,-847.6,-2680.7,3670.4,3839.2,3986,1199.8
-2669.9,18.5,-845.9,-2676.4,3671.5,3839.6,3987.1,1198.6
-2672.3,19.2,-845.5,-2674.9,3674.9,3838.6,3987.5,1199.8
-2670.9,17.9,-847,-2674.7,3678.6,3837.5,3986.4,1202.9
-2668,15.2,-844.4,-2677,3678.2,3838,3986.3,1203.1
-2663.9,14.1,-844.1,-2679,3675.6,3838.5,3986.3,1202.9
-2662.6,14.9,-844.8,-2680,3676.9,3838.6,3986.5,1207
-2661.2,15.1,-845.8,-2680.9,3688.1,3839.8,3989.4,1218.3
-2656.8,14.6,-845.8,-2681.4,3691.1,3841.5,3991.1,1217.9
-2657.7,17.3,-843.5,-2678.9,3689.8,3845.8,3994.9,1213.9
-2662.2,17.6,-842.4,-2677.3,3689.9,3847.5,3997.6,1210.5
-2664.8,16.6,-841.4,-2674.7,3697.4,3850.3,4000.9,1214.9
-2668.1,14.6,-840.8,-2674.8,3699.2,3851.6,4001.6,1214.6
-2665.2,13.2,-839.2,-2677.4,3694.3,3852.4,4001.6,1210.1
-2662.4,13.6,-841.1,-2679.5,3689,3851.5,4000.7,1206.4
-2663.1,13.7,-845.5,-2681.4,3684.8,3848.8,3999.2,1203.2
-2661.9,15.5,-847.3,-2680.9,3683.8,3847.9,3999.4,1203.6
-2662.6,16.7,-847.1,-2681.8,3685.2,3848.1,4000.4,1205.6
-2664.1,17.8,-847.3,-2682.1,3685.9,3847.5,4000.2,1204.4
-2664.6,15.5,-847.7,-2682.4,3677.1,3845.4,3996.4,1191.9
-2666.4,14.4,-850.6,-2681.5,3672.8,3843.2,3994.5,1191.1
-2667.8,12.2,-853,-2683.5,3675.8,3841.9,3992.5,1196
-2669.1,12.3,-852.1,-2685.8,3673.8,3843.9,3992.6,1198.4
-2667.6,16.4,-850.5,-2683.1,3659.9,3849.7,3995.7,1195.3
-2667.6,16.5,-850.9,-2682.2,3657.7,3850.1,3995.8,1197.1
-2670,16.1,-850.1,-2681.6,3663.3,3849.9,3995.9,1202.9
-2673.4,15.1,-847.1,-2681.5,3669.5,3849.3,3995.3,1206
-2674.5,13.1,-846.1,-2681.6,3679.1,3847,3994.9,1210.1
-2673.6,11.3,-847,-2681.4,3686.4,3845,3994.4,1212.9
-2670.5,10.2,-849.1,-2681.3,3689.1,3844.1,3993.7,1212.8
-2667.8,12.2,-850.6,-2679.8,3689.6,3845.3,3994.4,1210.4
-2668,14.3,-853.2,-2678.3,3693.3,3847,3996.3,1210.5
-2669.1,13.7,-853.9,-2678.1,3695.4,3849.4,3997.5,1212.8
-2666.7,14.7,-851.1,-2677.2,3694,3851.2,3999,1212.9
-2663.9,16.1,-847.7,-2677.8,3694.8,3851.6,4000.5,1214.3
-2660.1,17.2,-845.7,-2678.5,3699.1,3853.7,4002.9,1217.9
-2662.6,18,-842.4,-2679.3,3700.3,3855.2,4004.8,1216.1
-2664.4,18.5,-842.5,-2678.6,3700.6,3855.5,4005.9,1214.4
-2665.9,18,-844.9,-2677.5,3702.3,3853.9,4005.3,1215.7
-2667.5,19.6,-844.5,-2674.3,3708.6,3855,4006.5,1222.2
-2663.3,19.9,-840.9,-2672.5,3706.2,3858.6,4008.5,1221.6
-2657.5,18.3,-837,-2672.1,3698.7,3860.5,4009,1217.3
-2653.8,20.9,-835.1,-2671.4,3694.7,3860.3,4008.3,1215.4
-2650.4,23.1,-835.5,-2669.4,3699,3860.8,4009.1,1219.9
-2647.8,24.5,-834.9,-2668.2,3699.7,3861.2,4010.3,1220
-2648.5,24.8,-832.1,-2668.3,3698.1,3860.5,4010.1,1218
-2656.2,24.6,-835.3,-2670.4,3697,3860.7,4008.9,1217.2
-2664.9,23.4,-836.8,-2673.5,3693.2,3859.8,4006.2,1214.3
-2663.3,23.2,-837,-2674.7,3689,3860.4,4006,1214.3
-2659.8,23.3,-838.3,-2674.1,3686.7,3861.1,4006.9,1216.2
-2656.6,22.6,-839.3,-2674.1,3685,3860.2,4006.4,1214.8
-2653.2,22.2,-840,-2675.2,3673,3857.9,4002.8,1200.8
-2652.4,20.1,-842,-2674,3668.4,3857.1,4004.1,1198.9
-2657.8,16.5,-845.2,-2674.7,3676.1,3855.3,4005.1,1206
-2661.1,14.6,-844.2,-2674.6,3679.3,3854.8,4004.9,1210.8
-2662.8,17.4,-840.6,-2672.3,3668.7,3858.1,4004.9,1208.5
-2667.4,19,-841.4,-2672.5,3666.8,3858.7,4003.9,1209.4
-2669.7,22.2,-844.2,-2672.1,3668.4,3857.3,4002.4,1211.7
-2673.2,25.2,-846.8,-2671.5,3670.2,3856.7,4001.1,1213.8
-2672.2,26.8,-846.5,-2671.2,3678,3856.4,4001.5,1219.4
-2668,24.9,-844.1,-2672.7,3683.1,3855.6,4001.3,1220.8
-2666.4,23.7,-839.8,-2672.4,3683.5,3854.7,3999.8,1219.7
-2663.8,21.7,-839.8,-2673,3685,3853.5,3999.9,1218.9
-2661.7,20.8,-840.5,-2675.5,3690.8,3851.9,4000.4,1219
-2659.9,22.1,-840.1,-2677.5,3692.4,3850.9,3998.4,1219
-2659.1,26.7,-841.3,-2673.8,3688.4,3851.4,3997.6,1216.9
-2656.9,26.5,-839.3,-2670.3,3684.2,3852,3997.5,1215.3
-2655.2,23.9,-833.6,-2669.8,3684.4,3852.2,3997.1,1217.8
-2654.9,23.7,-831.9,-2670.2,3683.9,3853.2,3997.7,1218.6
-2652.8,24.2,-834.6,-2671.1,3683.5,3854,3998.4,1218
-2650.5,22.7,-833.5,-2670.2,3684.7,3852.2,3996.3,1216.8
-2650.2,19.9,-831.9,-2670.2,3695.6,3852.3,3998.1,1223.6
-2649.3,20.2,-832.5,-2670.9,3697.2,3853.4,3999.2,1222.6
-2647.9,21.1,-829,-2670.7,3693.3,3853.8,3998.4,1218.9
-2649.4,23,-828.6,-2667.6,3690.3,3855.7,3999.7,1216.2
-2650.5,25.6,-832,-2664.8,3693.9,3857.7,4002.6,1219.7
-2651,27.7,-829.2,-2663.3,3693.6,3860.1,4005.1,1219.5
-2650.1,27.3,-826.7,-2662.4,3692.3,3861.5,4006.9,1217.3
-2653.8,26.3,-828.6,-2664.3,3691.3,3860.1,4006.9,1214.3
-2657,24.7,-832.8,-2667.8,3689.8,3858.7,4006.5,1210.2
-2657.9,23.3,-836.2,-2668.7,3689.5,3857.9,4006.1,1209.1
-2657.4,20.3,-836,-2669.2,3688.4,3857.2,4005,1208.7
-2655.6,18.1,-837,-2671,3684.3,3855.4,4003.1,1205.4
-2654.2,17.3,-835.4,-2674.9,3669.5,3853.1,3999,1190.6
-2656.9,16.7,-836.2,-2675.2,3661.1,3853,3998.7,1188.6
-2662.4,15.8,-839.7,-2675.1,3666.7,3851.1,3998.8,1195
-2664,15.9,-840.1,-2674.2,3670.3,3851.5,4000.6,1199.7
-2663.9,16.6,-838.8,-2672,3661.2,3852.8,4002.4,1197.7
-2664,15.9,-839.9,-2672.6,3663,3850.6,4000.6,1199.4
-2665.2,12.6,-842.1,-2676.4,3669.6,3849,3998.9,1203.6
-2665.2,10.2,-841.8,-2678.5,3674.8,3850,3998.8,1207.7
-2664.5,10.4,-843.2,-2677.4,3681.7,3850.3,3999.4,1215.1
-2666.1,12.7,-847.7,-2677.4,3685.3,3850.7,3999.8,1218.2
-2665.5,15.1,-845.1,-2678.2,3685.6,3851.6,4000.2,1217.3
-2666.6,17.2,-841.1,-2678.9,3685.1,3852.4,4001.4,1213.8
-2665.8,18.4,-841.8,-2679.1,3688.2,3852.1,4002.3,1211.9
-2663.5,16.9,-842.8,-2678.2,3692.1,3851.1,4001.4,1213.6
-2662,14.1,-843,-2678.7,3693.2,3849.9,4000,1213.6
-2660.3,13.6,-842.3,-2677.4,3691.6,3848.5,3998,1213.2
-2659.4,15.8,-842.7,-2673.1,3689.8,3850.1,3998.9,1215.9
-2661.5,17.1,-841.9,-2671.7,3687.9,3849.9,3998.5,1216.2
-2662.5,16.9,-839.9,-2671,3685.4,3851.2,3998.8,1214.6
-2661.3,16.8,-840.7,-2670.7,3685,3852.2,3999.4,1215.6
-2661.7,15.4,-841,-2672.1,3693.5,3853.2,4001.9,1224.5
-2660,17.3,-838.5,-2674,3694.3,3854.2,4002.4,1223.3
-2656,17.1,-836.5,-2675.3,3691.7,3853.6,4001.8,1218.8
-2654.5,16.5,-835.6,-2674.5,3689.2,3852,4000.4,1215.4
-2654.1,17.3,-836.6,-2670.2,3692.9,3851.3,4001.1,1218.7
-2655.3,20,-837,-2665.3,3691.5,3851.8,4001.4,1217
-2652.5,19.5,-833.1,-2662.4,3687.5,3852,4001.6,1213.5
-2651.4,17,-831.7,-2665.2,3684.8,3849.5,3999,1211.1
-2652.2,18.9,-832.2,-2668.1,3681.5,3847.8,3996.8,1208.1
-2651.6,22.3,-833.7,-2669.9,3679.6,3847.7,3996.7,1207.2
-2653.6,22,-832.7,-2670.2,3680.1,3847.7,3997,1207
-2655.8,21,-834.2,-2670.2,3679.2,3846.8,3995.8,1203.9
-2657.1,18.1,-835.1,-2672.9,3668.1,3844.1,3991.8,1192.6
-2658.5,15.9,-836.5,-2675.6,3662.2,3843.3,3991.2,1194.2
-2660,11.8,-839.2,-2680.1,3667.9,3841.4,3991.1,1202.3
-2659.2,11.7,-839.1,-2681.4,3671,3843.9,3993.9,1205.7
-2653.4,15.2,-833,-2676.8,3661.1,3848.6,3997.5,1201.3
-2652.2,14.7,-833.3,-2677.3,3663.1,3847.5,3997,1200.8
-2657,13.1,-837.8,-2678.7,3672.2,3846.5,3996.9,1204.7
-2658.9,12.4,-840.1,-2678.4,3678.7,3847,3998.2,1207.1
-2661.3,10.2,-841.8,-2679.6,3687.7,3847.3,4000.7,1211.1
-2663.5,11,-841.1,-2680.3,3694.1,3847.1,4001.4,1211.9
-2662.7,13.8,-839.8,-2680.1,3695.1,3847.7,4000.9,1210.7
-2659.6,15.8,-839,-2680.6,3695.3,3848.6,4001.4,1209.5
-2657,14.5,-835.7,-2680.6,3697.5,3851.6,4004,1210.1
-2656.8,13.8,-838.1,-2677.9,3700.3,3853.8,4005.8,1213.7
-2654.2,14.6,-839.5,-2675.7,3702,3855.1,4006.6,1215.3
-2651.7,14.2,-839.1,-2677.9,3703.8,3855.4,4005.6,1217.8
-2654,13.8,-839.1,-2679.1,3709.2,3855.7,4005.9,1223.7
-2654.9,15.2,-839,-2678,3712.4,3855.7,4006.5,1225.7
-2655.7,18.1,-837.2,-2675.8,3710,3854.9,4005.6,1223.9
-2658.2,20.9,-836.8,-2673.1,3707.4,3857.5,4007.1,1224.4
-2657.1,21.2,-836.9,-2671,3714.3,3858.7,4009.3,1232.4
-2651.9,24.3,-834.3,-2669.1,3715.3,3859.6,4010.6,1232.6
-2650,27.2,-833.2,-2667.3,3713.6,3860.9,4012,1231.3
