Detector 2,,,,,,,,Detector 4,,,,,,,,Detector 6,,,,,,,,Detector 8,,,,,,,,Detector 10,,,,,,,,Detector 12,,,,,,,,Detector 14,,,,,,,,Detector 16,,,,,,,
"RED1,2,3,4","IR1,2,3,4 ","RED5,6,7,8","IR5,6,7,8 ","RED9,10,11,12","IR9,10,11,12 ","RED13,14,15,16","IR13,14,15,16 ","RED1,2,3,4","IR1,2,3,4 ","RED5,6,7,8","IR5,6,7,8 ","RED9,10,11,12","IR9,10,11,12 ","RED13,14,15,16","IR13,14,15,16 ","RED1,2,3,4","IR1,2,3,4 ","RED5,6,7,8","IR5,6,7,8 ","RED9,10,11,12","IR9,10,11,12 ","RED13,14,15,16","IR13,14,15,16 ","RED1,2,3,4","IR1,2,3,4 ","RED5,6,7,8","IR5,6,7,8 ","RED9,10,11,12","IR9,10,11,12 ","RED13,14,15,16","IR13,14,15,16 ","RED1,2,3,4","IR1,2,3,4 ","RED5,6,7,8","IR5,6,7,8 ","RED9,10,11,12","IR9,10,11,12 ","RED13,14,15,16","IR13,14,15,16 ","RED1,2,3,4","IR1,2,3,4 ","RED5,6,7,8","IR5,6,7,8 ","RED9,10,11,12","IR9,10,11,12 ","RED13,14,15,16","IR13,14,15,16 ","RED1,2,3,4","IR1,2,3,4 ","RED5,6,7,8","IR5,6,7,8 ","RED9,10,11,12","IR9,10,11,12 ","RED13,14,15,16","IR13,14,15,16 ","RED1,2,3,4","IR1,2,3,4 ","RED5,6,7,8","IR5,6,7,8 ","RED9,10,11,12","IR9,10,11,12 ","RED13,14,15,16","IR13,14,15,16 "
27147,65535,4030,207,181,175,172,173,2071,14269,338,170,166,164,161,165,4534,26145,634,313,301,296,305,298,2013,8053,727,687,662,663,662,661,465,471,11617,12573,11616,11475,586,475,519,520,12027,9496,13794,10735,632,530,1069,3965,28087,28054,25301,24762,31311,17134,495,1317,24937,23819,25637,27269,30460,15429
27155,65535,3991,211,183,176,172,172,2071,14274,337,166,163,161,164,161,4535,26154,630,315,303,301,299,298,2012,8056,728,687,662,663,664,661,465,473,11631,12590,11618,11484,584,476,522,519,12045,9521,13822,10782,632,530,1072,3968,28135,28115,25317,24788,31319,17143,500,1316,24958,23836,25638,27289,30467,15441
27185,65535,4032,210,183,174,173,171,2072,14298,337,169,162,161,160,161,4539,26185,634,314,301,304,306,299,2014,8065,729,689,663,664,667,660,466,471,11654,12630,11629,11511,586,477,519,520,12094,9579,13891,10866,635,536,1074,3978,28175,28179,25347,24847,31341,17167,497,1320,24982,23874,25658,27347,30482,15455
27222,65535,3995,215,184,174,175,171,2075,14327,337,166,163,161,159,161,4546,26229,631,315,300,301,301,300,2017,8074,728,690,663,665,667,665,467,471,11677,12670,11648,11547,589,477,521,520,12145,9640,13963,10948,640,535,1078,3993,28231,28267,25382,24903,31367,17185,498,1322,25016,23916,25692,27400,30506,15478
27267,65535,4037,209,180,175,175,172,2078,14354,343,167,162,164,165,165,4551,26286,636,319,302,299,299,297,2019,8091,729,693,667,665,665,663,467,470,11703,12712,11668,11579,589,478,523,525,12191,9695,14019,11021,637,536,1079,4008,28289,28349,25421,24964,31399,17209,499,1326,25040,23963,25726,27463,30527,15489
27310,65535,4000,210,183,173,172,169,2082,14385,340,167,163,165,163,165,4562,26345,633,314,301,299,298,299,2021,8101,733,691,672,668,667,665,469,474,11736,12755,11686,11616,589,478,526,525,12237,9749,14071,11089,640,539,1082,4027,28342,28429,25458,25032,31424,17234,497,1329,25089,24019,25759,27531,30553,15514
27357,65535,4044,211,180,176,173,170,2084,14421,341,166,163,161,160,166,4571,26418,639,315,301,300,303,299,2024,8117,733,695,667,670,670,664,471,478,11764,12801,11709,11651,592,479,527,528,12286,9808,14134,11173,645,541,1083,4038,28405,28524,25506,25108,31459,17262,504,1334,25131,24079,25799,27610,30582,15537
27409,65535,4007,210,182,174,174,171,2085,14448,339,167,163,163,158,160,4579,26484,637,315,301,300,301,300,2027,8127,735,693,668,671,669,667,471,477,11794,12855,11734,11695,595,484,529,532,12341,9878,14204,11261,651,544,1085,4058,28476,28625,25558,25188,31493,17287,501,1336,25179,24143,25854,27693,30612,15560
27460,65535,4049,211,181,174,171,171,2089,14481,343,167,161,162,160,160,4583,26509,641,315,303,301,300,301,2031,8155,731,698,668,665,666,665,472,480,11813,12872,11749,11677,594,480,531,532,12321,9817,14107,11072,642,539,1088,4071,28547,28682,25559,25167,31525,17289,502,1343,25229,24181,25878,27680,30626,15550
27387,65535,4004,210,181,176,174,170,2082,14399,338,171,160,160,162,164,4576,26395,634,316,303,301,301,300,2029,8126,731,695,666,668,669,664,470,474,11795,12814,11711,11608,591,477,524,524,12162,9634,13874,10821,634,532,1088,4039,28581,28670,25536,25109,31519,17278,501,1334,25287,24213,25841,27579,30615,15533
27373,65535,4040,210,181,176,171,171,2082,14377,340,169,163,162,161,162,4572,26351,639,316,304,304,298,302,2026,8110,731,691,668,667,667,666,467,472,11797,12807,11699,11590,591,477,521,518,12135,9602,13834,10782,634,532,1084,4033,28619,28699,25543,25098,31522,17275,499,1333,25327,24233,25829,27554,30621,15526
27372,65535,3999,211,180,176,175,170,2082,14372,340,167,161,159,159,164,4567,26326,634,315,303,301,303,299,2025,8108,732,691,667,668,670,664,468,475,11815,12824,11706,11600,590,478,519,521,12155,9626,13865,10835,635,533,1087,4037,28671,28750,25561,25125,31530,17285,499,1333,25364,24264,25831,27572,30628,15538
27390,65535,4040,210,181,176,171,171,2082,14383,341,168,162,161,161,158,4574,26343,639,317,303,300,300,299,2027,8118,734,693,662,667,671,665,470,473,11837,12852,11714,11614,589,478,521,525,12190,9660,13894,10855,636,533,1088,4045,28718,28817,25567,25141,31539,17290,502,1332,25379,24281,25847,27595,30642,15541
27400,65535,4001,213,183,177,172,169,2082,14386,340,167,162,161,162,164,4576,26352,633,316,302,302,301,298,2033,8128,734,692,669,668,667,667,469,472,11854,12872,11720,11619,593,478,521,521,12199,9666,13907,10871,636,533,1090,4048,28761,28863,25584,25165,31555,17301,500,1334,25415,24313,25857,27611,30643,15549
27424,65535,4041,213,182,175,170,175,2086,14403,341,167,160,164,161,163,4580,26382,637,315,304,301,300,299,2032,8128,734,693,668,670,670,667,469,473,11876,12907,11732,11648,593,479,523,524,12241,9721,13957,10949,640,535,1087,4059,28807,28932,25619,25218,31577,17314,500,1337,25441,24351,25874,27660,30667,15565
27461,65535,4003,209,183,178,171,172,2087,14423,338,169,163,160,161,159,4587,26423,637,317,303,301,301,301,2031,8138,734,695,672,670,670,671,470,478,11903,12953,11749,11682,595,477,522,525,12294,9783,14029,11035,642,538,1091,4070,28861,29009,25646,25277,31595,17337,503,1336,25467,24389,25902,27726,30684,15582
27501,65535,4046,211,183,176,174,170,2089,14452,341,166,160,161,164,159,4595,26481,641,316,305,302,300,301,2035,8151,735,695,673,670,671,669,472,476,11930,12996,11768,11714,595,483,526,527,12346,9841,14091,11118,643,540,1094,4085,28919,29092,25683,25339,31621,17359,505,1339,25497,24436,25937,27787,30705,15599
27539,65535,4010,212,182,177,172,170,2092,14483,339,167,165,162,164,165,4601,26542,637,316,304,301,301,300,2037,8165,736,697,673,671,673,671,471,477,11961,13045,11793,11751,596,484,532,531,12395,9901,14151,11191,645,542,1097,4101,28977,29175,25724,25404,31646,17378,505,1343,25540,24490,25977,27859,30734,15616
27585,65535,4052,211,180,175,171,173,2092,14515,343,167,163,164,159,160,4610,26612,644,319,305,301,301,302,2040,8179,737,698,675,673,673,671,475,482,11990,13090,11814,11788,600,485,529,530,12438,9957,14207,11263,652,547,1099,4113,29037,29267,25764,25471,31676,17407,507,1347,25587,24548,26015,27924,30758,15640
27640,65535,4015,210,183,174,173,174,2100,14543,342,171,163,160,162,159,4621,26674,641,320,303,305,301,303,2041,8198,737,700,673,675,675,672,474,478,12023,13141,11836,11833,600,484,535,533,12491,10021,14279,11353,653,548,1099,4127,29104,29358,25807,25549,31711,17428,505,1350,25630,24607,26063,28011,30789,15665
27683,65535,4061,210,182,178,172,175,2102,14580,342,171,163,159,160,159,4630,26745,648,318,305,303,302,303,2043,8207,736,699,673,673,675,669,477,482,12057,13189,11860,11857,601,483,535,535,12533,10057,14293,11335,654,545,1104,4147,29167,29445,25841,25582,31745,17441,508,1357,25680,24665,26099,28053,30813,15665
27652,65535,4013,210,176,175,175,172,2096,14527,339,169,163,163,160,161,4623,26647,640,316,303,301,303,302,2045,8201,735,697,668,672,671,669,474,481,12039,13133,11831,11775,591,482,531,531,12367,9827,14009,10964,640,535,1102,4126,29207,29411,25806,25488,31735,17423,505,1352,25733,24685,26079,27941,30795,15640
27596,65535,4049,210,183,179,170,174,2094,14473,341,167,161,159,160,164,4615,26552,643,316,304,302,303,301,2045,8183,736,696,671,672,674,666,472,477,12033,13099,11810,11738,593,479,524,523,12277,9741,13904,10863,637,534,1097,4105,29244,29423,25790,25454,31727,17411,503,1348,25769,24690,26052,27883,30787,15627
27573,65535,4005,211,181,175,176,171,2090,14438,339,167,163,162,157,162,4613,26501,641,316,302,301,303,302,2043,8161,733,695,671,670,671,667,474,479,12039,13092,11805,11723,595,482,522,523,12267,9719,13882,10841,636,535,1100,4095,29263,29423,25787,25441,31715,17406,505,1343,25796,24698,26036,27860,30788,15626
27583,65535,4043,212,182,175,172,171,2091,14434,344,166,162,161,161,164,4613,26498,641,317,304,303,302,300,2038,8150,734,694,672,671,668,665,470,475,12059,13117,11810,11740,596,479,522,523,12306,9762,13930,10902,638,535,1100,4101,29283,29457,25805,25467,31725,17407,505,1343,25814,24715,26041,27878,30792,15634
27582,65535,4004,211,180,175,172,177,2092,14436,338,167,165,164,162,160,4612,26482,641,317,303,303,301,304,2041,8156,732,694,673,671,671,667,473,475,12071,13131,11819,11751,594,480,524,522,12319,9771,13938,10903,638,535,1102,4105,29324,29484,25805,25468,31721,17412,505,1345,25828,24727,26049,27887,30791,15631
27578,65535,4044,211,183,175,172,173,2092,14437,342,167,163,160,161,164,4617,26483,639,317,303,303,303,300,2038,8159,735,695,669,667,669,668,471,477,12082,13149,11825,11761,597,481,525,524,12335,9793,13969,10956,640,537,1101,4103,29343,29516,25813,25494,31728,17415,503,1345,25831,24732,26046,27904,30799,15638
27599,65535,4003,211,182,177,172,173,2097,14446,337,171,167,161,161,160,4620,26503,638,316,306,302,298,301,2039,8160,734,699,670,670,670,667,472,479,12105,13187,11836,11790,598,483,526,526,12393,9857,14035,11042,641,541,1101,4111,29375,29567,25836,25535,31736,17429,510,1343,25854,24765,26073,27956,30810,15650
27627,65535,4047,211,179,175,171,170,2095,14464,341,170,164,162,161,158,4622,26535,642,316,303,304,301,301,2042,8170,735,696,671,676,671,668,472,477,12130,13222,11858,11822,598,484,528,530,12446,9918,14103,11129,648,541,1102,4122,29409,29617,25859,25587,31753,17444,503,1343,25863,24790,26095,28012,30826,15667
27656,65535,4011,210,182,177,167,172,2095,14490,339,171,160,160,162,163,4630,26587,637,317,304,302,301,302,2041,8178,735,698,670,670,672,669,476,479,12149,13263,11871,11858,599,483,529,531,12491,9977,14168,11207,647,544,1103,4134,29443,29676,25889,25637,31768,17462,503,1350,25889,24827,26123,28069,30842,15685
27689,65535,4052,210,183,175,172,172,2099,14516,342,171,162,165,161,161,4638,26636,646,316,305,303,305,302,2045,8189,739,697,671,671,674,670,475,481,12176,13299,11895,11895,601,485,530,532,12535,10029,14225,11281,651,548,1104,4147,29481,29738,25917,25694,31787,17479,505,1354,25913,24865,26154,28131,30865,15699
27728,65535,4014,211,184,177,175,174,2103,14539,339,167,163,162,162,158,4645,26690,642,318,303,302,301,303,2047,8195,737,699,673,673,673,672,476,479,12199,13341,11913,11927,601,485,536,535,12580,10085,14279,11357,654,548,1106,4160,29517,29803,25949,25754,31811,17501,510,1357,25941,24910,26194,28200,30883,15720
27769,65535,4057,213,181,175,172,171,2103,14564,343,168,162,165,162,161,4655,26753,647,317,305,302,303,302,2048,8207,738,698,675,674,675,669,477,480,12226,13389,11938,11976,602,488,537,537,12635,10156,14358,11455,659,551,1108,4171,29556,29868,25990,25821,31829,17526,506,1361,25975,24951,26237,28277,30910,15745
27811,65535,4019,210,181,174,173,169,2105,14597,341,167,161,161,161,164,4660,26793,645,318,305,303,302,303,2051,8223,738,697,672,671,672,669,481,482,12246,13408,11953,11967,606,485,536,540,12638,10129,14296,11319,653,543,1109,4189,29599,29913,25991,25805,31855,17520,507,1360,26005,24990,26259,28277,30916,15734
27731,65535,4051,210,182,175,171,171,2098,14503,341,169,167,163,161,163,4649,26647,643,317,303,302,302,303,2049,8193,736,696,670,670,671,668,474,479,12211,13327,11913,11881,600,482,529,529,12440,9888,14012,10986,642,536,1107,4145,29593,29831,25945,25701,31831,17490,507,1354,26043,24978,26208,28143,30895,15704
27675,65535,4005,210,181,173,172,170,2099,14448,340,166,163,161,165,159,4642,26539,638,317,303,303,299,301,2046,8165,735,700,668,669,667,667,472,480,12204,13289,11896,11851,597,475,526,524,12379,9822,13942,10910,637,535,1105,4127,29601,29776,25919,25651,31806,17470,508,1348,26055,24957,26176,28079,30872,15690
27634,65535,4039,211,181,175,172,169,2095,14399,340,167,163,163,164,162,4633,26460,641,317,303,301,301,300,2043,8138,731,693,667,668,669,663,472,475,12198,13265,11889,11839,595,480,526,523,12369,9802,13931,10909,637,535,1102,4111,29565,29722,25899,25619,31783,17453,505,1346,26048,24929,26157,28047,30865,15681
27629,65535,3998,210,178,175,170,171,2096,14391,339,165,164,159,165,161,4635,26442,637,319,303,303,301,301,2038,8129,731,693,668,668,668,664,471,476,12206,13276,11896,11851,595,481,526,526,12402,9839,13977,10957,639,536,1102,4111,29554,29703,25898,25613,31777,17450,509,1345,26039,24917,26150,28053,30861,15675
27605,65535,4035,213,184,173,174,175,2096,14377,341,165,159,160,159,161,4628,26396,639,315,302,303,300,303,2042,8123,731,692,667,669,667,666,472,475,12199,13265,11895,11850,598,480,526,524,12398,9835,13971,10957,639,537,1101,4104,29526,29655,25886,25597,31761,17442,504,1343,26023,24891,26140,28039,30852,15675
27588,65535,3995,210,184,176,175,170,2093,14369,338,167,164,161,160,165,4630,26369,633,316,303,301,304,301,2039,8119,732,693,667,667,669,665,470,476,12201,13271,11895,11860,596,480,524,524,12425,9868,14015,11021,642,538,1105,4100,29509,29635,25877,25607,31747,17439,506,1341,26002,24866,26133,28049,30851,15680
27594,65535,4035,213,182,174,172,170,2093,14369,341,167,162,161,161,162,4629,26385,638,316,303,302,301,301,2041,8115,734,695,671,670,670,671,471,475,12209,13290,11905,11889,597,479,525,526,12466,9919,14082,11105,643,540,1101,4107,29486,29627,25885,25629,31740,17444,504,1341,25985,24863,26147,28088,30850,15689
27612,65535,3996,212,180,176,172,172,2094,14387,338,160,163,170,161,161,4635,26409,636,316,302,302,302,303,2043,8125,735,697,675,675,673,670,474,475,12217,13308,11920,11915,601,483,527,525,12510,9971,14145,11186,647,544,1102,4111,29479,29633,25893,25659,31742,17453,506,1344,25977,24862,26159,28123,30856,15698
27623,65535,4038,209,181,176,176,171,2095,14407,339,167,164,164,164,160,4641,26444,640,319,302,301,299,300,2045,8132,739,697,672,672,671,669,474,479,12224,13334,11938,11952,600,484,529,530,12547,10021,14205,11261,649,543,1102,4116,29472,29645,25909,25693,31747,17461,508,1347,25975,24869,26170,28168,30865,15711
27652,65535,4000,211,180,177,175,173,2096,14425,339,170,164,171,160,164,4647,26481,636,317,303,302,304,301,2044,8135,735,699,671,671,673,669,474,479,12236,13356,11953,11980,600,483,530,531,12584,10066,14259,11331,654,545,1103,4124,29459,29651,25920,25735,31759,17474,506,1347,25966,24877,26197,28215,30875,15727
27683,65535,4042,217,181,174,175,170,2100,14447,341,167,167,159,163,160,4652,26529,641,318,302,302,300,304,2045,8142,741,698,671,675,672,670,474,479,12245,13382,11971,12013,604,487,533,533,12623,10123,14318,11411,654,548,1103,4134,29461,29684,25938,25777,31765,17491,506,1351,25969,24895,26225,28276,30895,15744
27720,65535,4005,210,180,177,174,168,2103,14472,339,169,162,162,158,161,4660,26579,639,317,307,301,303,302,2047,8153,737,697,672,672,675,669,475,482,12262,13415,11989,12047,604,486,536,537,12671,10182,14380,11488,659,550,1104,4144,29466,29715,25973,25831,31780,17507,510,1354,25982,24923,26257,28338,30907,15755
27727,65535,4042,211,183,175,171,171,2102,14466,342,171,163,163,161,158,4661,26552,642,316,306,301,301,303,2051,8160,736,695,672,669,671,671,478,479,12260,13388,11985,12003,601,483,536,536,12599,10057,14218,11216,648,543,1105,4141,29462,29659,25935,25748,31777,17480,507,1351,25992,24914,26250,28266,30894,15729
27619,65535,3995,211,181,175,174,171,2092,14359,339,169,169,159,162,170,4645,26387,635,315,303,304,299,301,2046,8118,734,699,669,669,668,667,475,479,12210,13291,11949,11934,597,480,526,527,12426,9863,14009,10996,642,536,1103,4096,29403,29523,25882,25644,31738,17447,507,1343,25993,24869,26189,28140,30866,15704
27569,65535,4027,212,185,175,174,172,2091,14309,338,166,159,162,162,158,4639,26288,637,316,302,303,300,299,2042,8092,733,693,668,670,667,664,471,476,12194,13247,11929,11901,593,480,524,524,12387,9810,13959,10940,637,535,1097,4074,29340,29399,25845,25571,31698,17414,503,1338,25968,24806,26147,28063,30839,15680
27527,65535,3984,211,181,175,173,170,2085,14268,337,167,165,165,158,165,4632,26220,632,316,302,300,301,299,2037,8067,731,693,671,668,669,665,471,475,12180,13219,11925,11901,596,479,522,525,12390,9821,13989,10987,641,536,1097,4059,29273,29308,25818,25540,31669,17401,505,1335,25939,24751,26125,28040,30825,15678
27519,65535,4020,210,181,178,173,171,2088,14265,336,170,166,163,165,157,4629,26190,635,315,302,301,298,300,2036,8064,731,691,667,668,667,664,469,475,12168,13204,11929,11901,595,477,524,525,12402,9830,14004,10999,639,536,1097,4054,29207,29227,25787,25500,31643,17380,503,1337,25882,24698,26099,28012,30810,15670
27492,65535,3977,210,183,177,171,169,2088,14240,336,171,163,161,166,154,4626,26157,631,315,300,300,299,300,2037,8057,729,693,667,667,668,665,468,473,12147,13178,11921,11896,594,480,523,523,12393,9820,14012,11014,640,538,1095,4043,29134,29141,25763,25475,31625,17370,506,1331,25845,24647,26079,27991,30802,15665
27483,65535,4017,208,183,174,171,169,2086,14241,339,167,166,162,162,159,4630,26153,633,318,301,299,300,299,2036,8051,732,693,668,667,671,665,470,475,12136,13174,11927,11917,597,481,525,524,12424,9863,14068,11093,642,537,1094,4042,29081,29088,25754,25483,31607,17369,504,1331,25809,24619,26070,28002,30789,15669
27499,65535,3978,210,180,175,171,170,2091,14249,337,167,161,166,161,163,4632,26169,630,316,305,301,300,299,2039,8059,733,694,668,672,669,666,469,477,12134,13181,11934,11941,597,479,528,525,12467,9914,14130,11177,644,538,1093,4047,29035,29060,25759,25495,31598,17373,503,1331,25781,24592,26076,28027,30792,15676
27522,65535,4020,213,181,175,172,170,2092,14272,340,168,165,162,159,159,4635,26199,635,315,303,301,300,299,2041,8070,733,695,671,671,669,667,470,475,12129,13189,11942,11966,599,483,527,527,12502,9966,14195,11256,649,539,1094,4051,29003,29051,25760,25527,31597,17383,505,1335,25751,24585,26081,28062,30797,15688
27545,65535,3983,209,180,175,173,170,2093,14293,336,171,163,165,162,163,4641,26241,633,315,302,299,301,299,2041,8077,737,699,670,672,670,667,471,477,12127,13206,11958,11991,598,481,530,527,12537,10008,14253,11328,650,543,1095,4059,28981,29036,25769,25557,31596,17389,505,1335,25738,24582,26097,28097,30802,15702
27576,65535,4026,209,180,174,171,171,2094,14317,339,168,162,161,157,161,4645,26287,638,318,303,301,300,303,2044,8084,737,697,671,673,671,670,471,476,12129,13217,11970,12021,602,482,531,532,12567,10051,14301,11396,652,549,1094,4065,28951,29038,25785,25593,31604,17401,505,1336,25725,24583,26109,28143,30809,15716
27617,65535,3989,204,182,175,171,171,2097,14343,339,169,163,162,161,161,4652,26351,634,316,303,301,301,301,2043,8093,735,696,671,674,670,671,472,477,12139,13246,11990,12055,604,482,532,533,12606,10108,14369,11486,658,552,1096,4074,28939,29051,25809,25643,31611,17420,506,1339,25722,24596,26130,28202,30824,15730
27658,65535,4033,211,181,174,175,171,2097,14373,341,165,164,162,164,158,4660,26399,642,317,302,303,300,300,2045,8105,737,696,671,671,670,668,473,477,12142,13258,12003,12068,600,483,535,537,12627,10120,14374,11444,653,545,1095,4087,28935,29062,25814,25643,31629,17418,507,1341,25715,24598,26144,28215,30827,15722
27594,65535,3982,210,184,176,172,171,2094,14297,338,169,164,163,160,160,4653,26283,635,315,301,301,302,302,2046,8090,731,697,668,670,667,665,471,477,12102,13162,11967,11984,598,479,531,530,12443,9884,14095,11097,644,538,1094,4054,28889,28924,25747,25517,31596,17377,506,1337,25712,24555,26099,28073,30798,15691
27530,65535,4015,208,182,174,175,171,2092,14233,342,167,161,162,164,167,4644,26177,635,319,302,300,299,301,2044,8059,730,693,667,668,667,665,469,474,12062,13097,11942,11938,595,477,526,524,12357,9791,14006,11007,639,534,1089,4023,28815,28799,25709,25439,31553,17345,502,1331,25681,24482,26048,27977,30774,15669
27493,65535,3973,211,181,174,172,170,2087,14194,338,167,170,167,161,164,4639,26118,631,315,301,302,299,299,2039,8036,731,691,667,668,666,665,469,474,12045,13056,11933,11926,597,478,523,526,12333,9766,13995,11005,642,537,1088,4012,28748,28693,25679,25390,31525,17325,505,1326,25644,24416,26010,27929,30759,15664
27493,65535,4011,211,180,175,174,170,2091,14194,338,167,162,160,163,162,4641,26113,634,316,303,301,299,300,2039,8033,731,693,668,669,668,665,468,473,12027,13045,11932,11927,595,479,527,524,12362,9800,14040,11048,639,539,1087,4007,28684,28630,25654,25364,31504,17316,503,1324,25599,24367,25996,27916,30745,15655
27479,65535,3972,213,182,175,172,172,2086,14187,336,167,162,159,164,158,4634,26084,629,315,301,304,296,300,2039,8035,733,693,667,666,668,668,472,471,12008,13017,11925,11918,591,477,523,523,12349,9776,14031,11043,639,536,1088,3999,28622,28551,25629,25335,31477,17300,503,1325,25561,24319,25969,27881,30731,15652
27477,65535,4010,210,182,176,171,172,2086,14182,337,170,163,164,161,166,4636,26075,634,313,301,300,300,299,2044,8037,733,693,667,668,668,666,468,472,11991,13007,11923,11929,595,477,525,523,12354,9797,14065,11098,644,537,1084,3996,28579,28508,25618,25325,31457,17293,502,1323,25512,24273,25953,27878,30722,15652
27493,65535,3970,211,180,175,174,172,2086,14195,337,167,165,161,159,162,4639,26108,631,318,301,298,300,303,2043,8042,733,693,670,669,669,668,469,474,11994,13010,11929,11947,594,479,525,527,12393,9846,14131,11177,643,539,1086,4002,28535,28484,25617,25346,31449,17296,504,1323,25481,24250,25956,27901,30719,15659
27523,65535,4015,210,183,177,174,169,2090,14223,338,169,160,161,160,159,4649,26153,635,313,303,301,300,300,2046,8053,735,695,672,669,671,668,472,478,11984,13023,11937,11973,595,481,528,527,12425,9890,14186,11252,647,541,1086,4006,28506,28474,25619,25372,31452,17307,503,1325,25449,24235,25963,27931,30723,15670
