 ECG Channel 
15637.12396
15653.53014
15639.58265
15629.83729
15644.81296
15652.74783
15630.84312
15607.01616
15608.98311
15612.44763
15587.70425
15556.16594
15551.89676
15554.17664
15530.23792
15493.5587
15482.36048
15488.10488
15469.32941
15432.67255
15419.41797
15428.06809
15422.65897
15393.69111
15374.9827
15386.20328
15386.44914
15365.14793
15351.62513
15368.32188
15380.59299
15362.1975
15346.64069
15360.83405
15376.03323
15362.1528
15347.17713
15360.61053
15377.08376
15370.60176
15349.16643
15351.58042
15371.24996
15367.96425
15347.26654
15347.423
15369.50652
15378.98366
15360.16349
15352.98858
15377.06141
15382.24702
15362.57748
15353.54738
15375.0274
15390.3607
15372.12168
15354.39674
15369.03714
15387.56673
15370.33354
15348.51823
15357.68245
15376.01088
15366.42198
15341.49979
15341.58919
15361.03521
15357.07895
15334.95073
15332.82731
15352.94388
15357.19071
15331.53091
15321.31616
15341.14216
15350.79811
15330.36862
15311.19082
15327.06056
15342.14799
15327.39584
15314.00714
15321.04794
15332.0003
15325.67475
15308.77683
15324.17718
15347.31124
15342.88559
15333.16259
15353.77089
15384.5716
15388.86313
15369.75239
15371.87581
15394.29461
15393.84757
15375.56385
15357.30247
15362.24221
15363.53861
15337.1859
15319.57273
15337.52118
15346.50658
15331.21798
15314.00714
15323.81956
15338.72817
15327.26173
15311.03436
15321.78555
15341.36568
15338.68347
15310.69908
15303.30066
15326.14414
15362.801
15404.50935
15469.8435
15547.11348
15642.08605
15656.21235
0
16486.35614
16491.83231
16486.4679
16476.43196
16468.36298
16465.79253
16455.33192
16438.41165
16431.01322
16427.90633
16408.75088
16386.82382
16368.04835
16360.40406
16349.65287
16332.91141
16320.84147
16315.4547
16309.6656
16296.29925
16282.59764
16280.63068
16282.55293
16277.54614
16266.63849
16266.39262
16267.15258
16264.29156
16258.4354
16258.88243
16266.99612
16266.25851
16260.44706
16260.46941
16268.24782
16269.43246
16263.30808
16263.28573
16270.93002
16274.26043
16271.31
16271.66763
16273.2099
16276.11563
16271.77939
16271.13119
16276.69677
16277.85907
16276.02622
16269.45481
16273.14285
16276.51796
16276.62972
16270.43829
16269.83479
16273.70164
16270.55004
16261.76581
16259.24006
16259.57534
16256.44609
16247.25953
16244.86789
16248.51122
16243.16916
16236.73186
16233.73672
16235.27899
16236.7095
16231.76977
16227.83586
16229.69106
16234.22846
16233.31204
16230.02633
16236.7095
16233.49085
16231.36744
16230.47337
16237.67063
16249.82998
16252.86981
16244.82319
16241.44807
16252.31102
16260.04472
16255.68613
16253.31685
16265.00681
16265.56561
16257.31781
16248.86885
16241.06809
16238.72116
16227.23236
16216.54823
16221.82324
