EEG1,EEG2,EEG3,EEG4,EEG5,EEG6,EEG7,EEG8
-8710.5,-5215.3,-12478.6,-11206.4,-4410.5,-3685.6,-3423.3,-3908.1
-8718.4,-5220.1,-12492.5,-11211,-4413.9,-3686.8,-3428.6,-3913.1
-8721,-5226,-12496.3,-11212.7,-4419.5,-3688.5,-3432.8,-3914.3
-8717.6,-5227.3,-12489.7,-11212.4,-4414.7,-3685.9,-3426.5,-3907.6
-8709.6,-5221.4,-12483.9,-11208,-4406.7,-3681.2,-3415.7,-3896.8
-8698.9,-5215,-12460.6,-11199.4,-4401.9,-3678.4,-3408.4,-3889.8
-8693.2,-5212.3,-12447.1,-11192.8,-4398.9,-3676,-3405.5,-3886.4
-8698.2,-5213.8,-12453.8,-11194.8,-4402.5,-3678,-3411,-3892.8
-8705.8,-5217.7,-12460.8,-11208.2,-4408.5,-3683.2,-3419.5,-3904
-8715.6,-5218.9,-12476.7,-11225.2,-4411.7,-3685.4,-3424.6,-3910
-8721.8,-5217.4,-12488.2,-11228.3,-4417.7,-3688.2,-3431,-3913.4
-8715.2,-5210.3,-12481.2,-11224.4,-4416.9,-3688,-3428.6,-3910.8
-8708.1,-5200.4,-12463.4,-11217.1,-4411.7,-3684.9,-3421.3,-3904.4
-8700.3,-5193.8,-12449.4,-11207.7,-4407.1,-3683,-3414.2,-3897.1
-8694.5,-5193.8,-12438.8,-11199.4,-4403.6,-3681.6,-3409,-3892.5
-8696.8,-5196.9,-12442.6,-11199.5,-4404.6,-3682,-3411,-3894.1
-8703.2,-5201.5,-12455,-11207.9,-4409.1,-3684.4,-3417.7,-3900.5
-8711.3,-5207.7,-12474.9,-11219.4,-4414.2,-3687.1,-3425.6,-3908.1
-8719.6,-5215,-12496.5,-11226.2,-4417.3,-3690.2,-3431.3,-3914.8
-8718.6,-5223.9,-12499.4,-11222.6,-4417.2,-3691.2,-3430.4,-3913.8
-8713.2,-5222.6,-12489.1,-11215,-4410.7,-3687.6,-3422.2,-3906.7
-8707.8,-5215.6,-12471.5,-11209.1,-4406.2,-3684.3,-3415.3,-3900.6
-8698.8,-5208.7,-12451.2,-11202.8,-4404,-3682,-3410,-3893.6
-8695.8,-5206.4,-12442.5,-11197,-4401.4,-3680,-3407.6,-3890.8
-8701.7,-5211.3,-12451.2,-11199,-4405.7,-3682.8,-3413.8,-3897
-8710.2,-5216.5,-12468.4,-11206.4,-4410.8,-3686.5,-3420.9,-3904.9
-8719,-5216,-12488.4,-11217.7,-4415.4,-3689.7,-3428.1,-3912.7
-8723.4,-5216.3,-12500.2,-11227,-4415,-3690.4,-3429.7,-3915.9
-8721.8,-5215.4,-12497.9,-11225,-4412.2,-3688.6,-3426,-3911.9
-8713.8,-5213,-12481.5,-11217.5,-4411.4,-3686.8,-3421.2,-3905.4
-8703.2,-5206.3,-12459.2,-11210,-4409.7,-3684.3,-3415.7,-3897
-8697,-5208.9,-12444.7,-11208,-4405.3,-3681.9,-3410.1,-3891.3
-8697.9,-5214.6,-12443.9,-11206.3,-4403.7,-3680.8,-3409.4,-3891
-8702,-5213.2,-12455.3,-11203.5,-4406.6,-3681.4,-3414.2,-3895.6
-8710,-5213.6,-12473.8,-11207.8,-4412.3,-3684.8,-3422.9,-3904.1
-8718.3,-5213.8,-12498.7,-11223.4,-4416.4,-3688.2,-3429.5,-3911.4
-8721.7,-5218.3,-12517.2,-11235.5,-4416.1,-3689,-3429.1,-3912.3
-8717,-5220.9,-12500.5,-11226.8,-4413.8,-3689.3,-3425.3,-3909.8
-8708,-5215,-12474.9,-11210.1,-4408.5,-3687.5,-3417.6,-3903.8
-8697.3,-5205,-12449.1,-11195.8,-4404,-3685.4,-3410.7,-3897.4
-8688.9,-5197.3,-12426.5,-11189.6,-4402.4,-3685,-3408.1,-3896.4
-8689.9,-5197.6,-12429.8,-11193.9,-4401.6,-3683.2,-3408.3,-3896.4
-8699.2,-5205.8,-12454.8,-11205.1,-4405.8,-3684.7,-3415,-3902.6
-8709.3,-5212.9,-12477.6,-11215,-4411,-3687.4,-3422.1,-3910.8
-8714.9,-5213.8,-12486.7,-11219.3,-4415.1,-3689,-3426.5,-3915.8
-8717.8,-5213.1,-12489.8,-11219.8,-4413.4,-3689.7,-3425.2,-3914.7
-8711.1,-5208,-12476.2,-11214.7,-4409.5,-3688.1,-3419.1,-3908.1
-8702.9,-5203.8,-12457.4,-11207.7,-4404.1,-3685.5,-3411.2,-3899.6
-8694.3,-5203.3,-12441.5,-11200.6,-4403.3,-3684.3,-3407.3,-3894.1
-8693,-5209.3,-12442.2,-11197.3,-4407.5,-3684.5,-3410.4,-3894.3
-8699.5,-5219.9,-12456.2,-11198.4,-4409.7,-3686.3,-3415.3,-3899.8
-8709.6,-5226,-12476.6,-11206.9,-4414.2,-3689,-3422,-3906.9
-8720.3,-5223.3,-12500.3,-11223.3,-4419.5,-3691.3,-3429.5,-3913.2
-8724.3,-5218.3,-12507.7,-11230.5,-4420.5,-3692.6,-3431.8,-3916.7
-8717,-5208.9,-12494,-11225.5,-4417.1,-3690.7,-3426.4,-3912.3
-8708,-5206.2,-12474.9,-11217.7,-4411.2,-3687.5,-3418,-3904.7
-8699.9,-5205.8,-12455.1,-11207.5,-4406,-3684.5,-3410.5,-3896.9
-8696.6,-5207.2,-12444.8,-11200.8,-4404.1,-3683.1,-3407.6,-3893.6
-8698.7,-5214.7,-12450.9,-11202.1,-4406.9,-3684.4,-3412.3,-3897.4
-8704.7,-5217.1,-12469,-11206,-4409.9,-3686.2,-3418.2,-3903.6
-8716.3,-5218.6,-12493.4,-11210.4,-4414.6,-3688.7,-3426.2,-3910.7
-8722.4,-5224.7,-12505.6,-11216.6,-4422.7,-3692.8,-3434.2,-3916.4
-8720.6,-5228.5,-12499.8,-11220.3,-4420.4,-3692.3,-3430.9,-3913.9
-8712.5,-5221.2,-12482.9,-11219.1,-4414.5,-3689.9,-3423,-3907.6
-8702.6,-5212.3,-12462.7,-11210.2,-4408,-3685.7,-3413.3,-3898.3
-8696.5,-5209.2,-12449.1,-11201.3,-4404.6,-3682.5,-3407.8,-3891.2
-8697.6,-5208.7,-12447.2,-11200.5,-4405.3,-3682,-3408.9,-3890.8
-8703.9,-5209,-12462.7,-11207.5,-4405.4,-3682.4,-3411.2,-3894.8
-8710.4,-5211.2,-12490.9,-11214.3,-4407.9,-3683.6,-3415.8,-3900.6
-8719.6,-5217.9,-12505.8,-11226.8,-4414.3,-3687.6,-3425,-3910.6
-8722.9,-5221.7,-12507.9,-11227.4,-4415.9,-3689.2,-3427.8,-3913.9
-8717,-5216.1,-12492.5,-11220.3,-4414.6,-3689.7,-3425.7,-3911.5
-8705,-5207,-12461,-11211.8,-4410.6,-3688.8,-3419.5,-3907.3
-8692.9,-5201.3,-12435.8,-11200.6,-4404.3,-3683.1,-3408.2,-3895.4
-8687.8,-5199,-12428.3,-11197.1,-4401.3,-3680.8,-3403.8,-3890.1
-8694.1,-5202.8,-12438.7,-11204,-4405.2,-3682.8,-3409.1,-3895
-8705.2,-5208.7,-12455.2,-11214.7,-4410.3,-3685.3,-3416.6,-3902.5
-8715.1,-5216,-12479.5,-11226.2,-4416.6,-3690.1,-3426.9,-3911.7
-8722.5,-5224.9,-12495.6,-11229.6,-4420.3,-3693.7,-3432.9,-3918.2
-8721.2,-5230.7,-12495.9,-11224.3,-4418.1,-3693.4,-3430.4,-3915.5
-8712.7,-5229.3,-12481.5,-11220.1,-4413.4,-3691.7,-3423.6,-3910.8
-8703.3,-5230.3,-12461.9,-11209.4,-4407.8,-3687.9,-3415.4,-3901.3
-8696,-5234.7,-12447.5,-11197.8,-4407,-3684.9,-3411.2,-3893.2
-8694.3,-5226,-12445.6,-11196.3,-4406,-3683.7,-3410.3,-3891.3
-8700.1,-5212.9,-12460.6,-11203.6,-4407.8,-3684.4,-3413.8,-3894.1
-8710.7,-5205.3,-12480.3,-11215.9,-4413.8,-3687.3,-3423,-3903.7
-8721.1,-5206,-12499.3,-11225.7,-4419.8,-3690.5,-3431.1,-3912.1
-8726.4,-5217.1,-12507.4,-11228.2,-4420.3,-3691.7,-3432.8,-3914.8
-8721.9,-5223,-12496.3,-11225.9,-4417.4,-3690.9,-3428.3,-3911.3
-8713.9,-5219.3,-12477.6,-11222.2,-4412.1,-3688.8,-3420.1,-3904.3
-8705.1,-5213,-12457,-11210.2,-4404.9,-3685.5,-3410.9,-3896.7
-8698.8,-5209.8,-12446,-11202.9,-4404.6,-3684.4,-3409.1,-3892.9
-8702.1,-5212.3,-12453.4,-11204.4,-4405.6,-3685.2,-3412.8,-3895
-8709.8,-5220.5,-12469.2,-11211.1,-4412.8,-3689.3,-3422,-3903.3
-8719.3,-5226.7,-12489.4,-11220.9,-4418.1,-3692.7,-3430,-3912.8
-8727.1,-5227.7,-12504.5,-11227.2,-4422.1,-3694.8,-3435.8,-3918.8
-8728.4,-5227.2,-12504.9,-11225.4,-4420.7,-3694.6,-3433.8,-3917
-8721.2,-5226.6,-12491,-11217.6,-4416.6,-3692.6,-3426.9,-3910.9
-8713.1,-5230.6,-12472.1,-11210.3,-4413.5,-3690.4,-3420.2,-3903.9
-8704.9,-5230.6,-12458.1,-11205.3,-4407,-3687.1,-3411.9,-3896.8
-8702.4,-5229.2,-12467.2,-11198.1,-4405.1,-3684.9,-3409.6,-3894
-8709.5,-5232.8,-12475.2,-11197.8,-4409.1,-3686.7,-3415.8,-3900.3
-8716.4,-5230.2,-12487.7,-11208.2,-4413.8,-3689.6,-3423,-3907.8
-8723.6,-5228.2,-12501.5,-11224.2,-4418.8,-3693.1,-3430.9,-3916.2
-8724.4,-5224.9,-12497.2,-11235.4,-4421.9,-3696.7,-3434.6,-3921.7
-8718.6,-5220.6,-12484.9,-11231.5,-4417,-3693.2,-3427.5,-3913.8
-8713.8,-5222.7,-12474.2,-11222.5,-4411.6,-3689.8,-3420.5,-3906.1
-8705.9,-5224.4,-12456.5,-11212.3,-4405.9,-3686.3,-3411.8,-3897.8
-8701.1,-5220.7,-12442.4,-11207.8,-4402.5,-3683.4,-3407,-3892.7
-8707.8,-5220.2,-12455.6,-11211.9,-4406.2,-3685.7,-3412.7,-3897.4
-8715.3,-5220.3,-12473.7,-11220.1,-4410,-3687.7,-3417.9,-3903.2
-8722.9,-5223.6,-12491.8,-11231.7,-4412.4,-3689.8,-3423.1,-3910.4
-8728.8,-5229.6,-12503.4,-11234.4,-4416.6,-3692,-3429.2,-3916.7
-8726.5,-5239.5,-12500.1,-11226.1,-4424.6,-3692.9,-3433.9,-3915.3
-8720.5,-5245.5,-12485.4,-11214.7,-4419.5,-3690.1,-3426.8,-3907.3
-8711.7,-5238,-12467.1,-11204.9,-4411.4,-3685.7,-3416.5,-3896.8
-8704,-5228.2,-12453.9,-11200,-4406.5,-3681.9,-3408.4,-3887.6
-8704.1,-5220.3,-12451.3,-11209.5,-4407,-3681.4,-3409.3,-3889.2
-8710.7,-5217.7,-12459.9,-11215.8,-4410.2,-3682.8,-3414.2,-3894.4
-8718.3,-5222.6,-12475.2,-11217.2,-4414.3,-3684.9,-3421.7,-3901.6
-8727.9,-5233,-12493.7,-11218.6,-4420.4,-3689,-3430.5,-3910.5
-8731.4,-5233.2,-12502.8,-11218.8,-4423,-3691.3,-3433.3,-3914.3
-8727.5,-5224.2,-12495.9,-11220.3,-4420.1,-3690.8,-3428.8,-3910.6
-8720.2,-5219.5,-12480.7,-11220.2,-4414.9,-3688.1,-3421.4,-3903.8
-8708.9,-5216.7,-12462.8,-11213,-4407.1,-3683.3,-3412.3,-3894.1
-8702.8,-5213.1,-12450.2,-11206.7,-4405.6,-3682.5,-3409,-3890.3
-8704.3,-5217.6,-12452.3,-11205.4,-4406.6,-3684.3,-3411,-3892.4
-8710.2,-5227.1,-12465.4,-11212.8,-4411.8,-3687.1,-3418,-3899.6
-8718.6,-5232.9,-12483.7,-11219.1,-4419.3,-3690.2,-3427.6,-3908.2
-8726,-5236.3,-12498.8,-11225.4,-4425.1,-3693,-3434.8,-3914.8
-8728.2,-5232.8,-12500.6,-11232.9,-4422.4,-3692.5,-3432.5,-3913.8
-8723.8,-5227.1,-12495.8,-11227.1,-4415.1,-3688.1,-3423,-3905.3
-8715.1,-5219.9,-12491.9,-11217,-4408.5,-3683.9,-3413.7,-3896.2
-8706.7,-5213.1,-12467,-11212.3,-4405.6,-3681.8,-3408.1,-3889.5
-8702.3,-5207.5,-12454.2,-11208.5,-4404.6,-3680.6,-3406.7,-3887.5
-8706.9,-5206.7,-12459.5,-11211.2,-4408.9,-3683.3,-3413.2,-3895
-8709.9,-5213.5,-12459.8,-11212.8,-4415.1,-3688.1,-3420.9,-3905.7
-8718.6,-5224.8,-12474.5,-11214.1,-4417.8,-3689,-3426.1,-3910.9
-8725.7,-5230.7,-12489.3,-11219.4,-4417.7,-3689.5,-3427.6,-3913.3
-8721.7,-5226.5,-12483.3,-11217.4,-4416.6,-3688.5,-3424.1,-3910.1
-8716.2,-5222.9,-12467.7,-11210.5,-4412.2,-3686.2,-3418,-3904.3
-8707.4,-5219,-12454.8,-11202.6,-4407,-3684.5,-3411.4,-3897.1
-8698.4,-5214.9,-12442.5,-11196.9,-4403.4,-3682.3,-3405.7,-3891.4
-8700.5,-5214.7,-12446.8,-11201.1,-4403.3,-3681.8,-3407,-3892.8
-8705.6,-5217.6,-12459.1,-11208.1,-4407.1,-3684,-3413,-3898.8
-8713.4,-5222.5,-12477.7,-11217,-4411,-3686.3,-3420,-3905.8
-8721.3,-5230.3,-12495,-11224,-4417.4,-3689.3,-3427.9,-3912.9
-8722.7,-5239.4,-12498,-11224.5,-4415,-3689.5,-3426.1,-3912.7
-8716.8,-5235.7,-12489.5,-11221.2,-4409.1,-3686.4,-3417.9,-3904.9
-8709.4,-5230.5,-12472.5,-11212.9,-4406.7,-3685.4,-3413.4,-3899.3
-8702.4,-5231.9,-12453.4,-11203.8,-4408.6,-3685.6,-3411.8,-3894.8
-8700.2,-5232.2,-12446.8,-11202.8,-4409.2,-3685.6,-3411.3,-3893.7
-8704.8,-5228,-12453.7,-11213.6,-4412.6,-3687,-3416.2,-3898.6
-8710.6,-5224.2,-12467.9,-11226.9,-4416.6,-3689.6,-3422.9,-3906.4
-8718.8,-5221,-12486.9,-11232.8,-4421.3,-3693.1,-3430.6,-3915.2
-8726.8,-5218.6,-12501.8,-11232.3,-4423.7,-3694.8,-3434.5,-3918.9
-8725.6,-5219.7,-12500.1,-11227.9,-4421.3,-3693.9,-3431.6,-3914.9
-8719,-5222.8,-12485.1,-11221.9,-4418.6,-3693.2,-3425.9,-3909.6
-8708,-5223.3,-12463.8,-11214.6,-4414.5,-3691.4,-3418.7,-3902.7
-8699.4,-5219.2,-12448.9,-11214.9,-4410.9,-3688.3,-3413.2,-3897
-8699.1,-5217.1,-12447.4,-11217.3,-4412.1,-3687.4,-3414,-3897.1
-8707.4,-5228.4,-12460.7,-11212.5,-4413.7,-3688.1,-3418.2,-3902.4
-8716.8,-5233,-12480.8,-11213.1,-4415.2,-3690,-3423.2,-3910.3
-8723.6,-5230.6,-12500.8,-11216.6,-4418.7,-3692.3,-3428.7,-3916.1
-8724.5,-5226.1,-12516.2,-11218.4,-4417.3,-3691.5,-3427,-3914.4
-8719.5,-5218.7,-12501.4,-11215.8,-4418.5,-3690.9,-3425.7,-3911.3
-8711.3,-5215.1,-12478.9,-11204.9,-4412.5,-3687.7,-3417.5,-3903.5
-8702.5,-5217.2,-12456.3,-11196,-4407,-3685.3,-3410.2,-3896.6
-8694.5,-5218.5,-12434,-11193.9,-4409.6,-3686.7,-3410.9,-3896.9
-8695.1,-5219.4,-12435.4,-11200.2,-4410,-3686.3,-3411.8,-3897.5
-8705.1,-5231.9,-12455.4,-11215.8,-4412.3,-3687.7,-3416.9,-3902.7
-8715.4,-5238.4,-12478.5,-11229.5,-4416.8,-3690.6,-3424.5,-3913.1
-8722.6,-5230.8,-12489.1,-11232.5,-4421.2,-3692.2,-3429.3,-3917.9
-8722.6,-5217.5,-12491.9,-11229.5,-4418.6,-3691,-3426.9,-3915.2
-8715.1,-5210,-12482.2,-11223.5,-4410.8,-3687.4,-3418,-3907.7
-8705,-5210.7,-12465.1,-11210.4,-4405.3,-3683.8,-3409,-3898.6
-8697.3,-5209,-12447.5,-11197.7,-4402.9,-3681.3,-3404.5,-3892.1
-8694.8,-5207.3,-12443.3,-11197,-4405.2,-3681.1,-3406.6,-3891.5
-8701.8,-5207.9,-12455,-11206.6,-4406.8,-3682.3,-3410.6,-3896.5
-8711,-5213.1,-12476,-11219.1,-4413.2,-3685.7,-3419.8,-3904.9
-8721.8,-5220.9,-12500.8,-11228.9,-4419.4,-3690,-3428.5,-3912.9
-8726.2,-5230,-12507.3,-11229.4,-4419.3,-3692.1,-3429.3,-3915.8
-8722.6,-5233.9,-12496.4,-11222.7,-4416.8,-3691.3,-3424.6,-3912
-8714.4,-5227.7,-12476.3,-11214.7,-4411.5,-3688.6,-3417,-3905.2
-8705.7,-5215.8,-12455.3,-11209.4,-4405.1,-3685.2,-3407.6,-3897.3
-8701.2,-5209.7,-12446.1,-11208.5,-4403.7,-3683.2,-3403.9,-3893.6
-8704.7,-5213.3,-12452.9,-11211.7,-4408.7,-3684.8,-3409.8,-3898.1
-8710.6,-5226.6,-12467.2,-11213.3,-4411.5,-3686.7,-3415.3,-3903.8
-8719.2,-5233.6,-12489,-11217.4,-4414.3,-3688.4,-3422.2,-3911.3
-8725,-5234.1,-12501.8,-11221.7,-4418.2,-3691,-3427.4,-3917.2
-8723.1,-5239,-12496.8,-11221.3,-4417.4,-3691.8,-3425.1,-3916.2
-8717.4,-5239,-12483.4,-11222,-4413.9,-3690.8,-3420.1,-3910.8
-8707.6,-5228.4,-12465.9,-11218.1,-4408.1,-3688,-3412.4,-3902.8
-8701,-5221.1,-12452.4,-11214.6,-4404.8,-3687,-3407.5,-3898.4
-8700.3,-5219.4,-12453.1,-11215.7,-4404.3,-3687.3,-3407.8,-3897.9
-8703.8,-5221.5,-12466.1,-11215.2,-4406.3,-3688.3,-3411.4,-3900.5
-8712.8,-5225.5,-12495.4,-11216.3,-4409.8,-3690.2,-3417.6,-3907
-8723.6,-5233.2,-12510.2,-11224,-4414.5,-3693.7,-3425.5,-3915.9
-8727.8,-5243.6,-12511.7,-11225.6,-4416,-3694.3,-3426.9,-3917.9
-8721.9,-5240.7,-12497.7,-11221.5,-4413.5,-3693.9,-3423.4,-3914.2
-8710,-5227.1,-12468.2,-11214.8,-4416.7,-3695.3,-3423.1,-3910.2
-8698.1,-5213.9,-12444.3,-11207.7,-4411.9,-3690.7,-3414.2,-3898.8
-8696.6,-5209.5,-12439.4,-11204.8,-4408.3,-3687,-3409.8,-3893.6
-8702.3,-5216.1,-12447.7,-11207.1,-4409.7,-3686.3,-3412.5,-3895.8
-8710.5,-5224,-12462.1,-11213.1,-4412.5,-3686.8,-3418.6,-3902.3
-8722.4,-5230.8,-12489.4,-11224.4,-4417.3,-3690,-3427.8,-3911.2
-8728.5,-5233.4,-12507.2,-11231.7,-4421.1,-3691.6,-3432.3,-3915.9
-8726,-5232,-12503.7,-11230.7,-4418.8,-3690.4,-3429.1,-3913.4
-8719,-5229.7,-12486.4,-11224.7,-4414.5,-3688.3,-3423.1,-3907.5
-8710.4,-5231.3,-12466.2,-11219.8,-4407.5,-3684.8,-3413.1,-3899
-8705.1,-5233.3,-12451.4,-11215.8,-4402.3,-3682.6,-3405.5,-3892.7
-8703.8,-5233.5,-12450.4,-11212.5,-4402.3,-3682.2,-3405.3,-3891.5
-8710,-5235.8,-12466.5,-11213.4,-4404.1,-3683.9,-3409.4,-3895.5
-8720.3,-5241.6,-12486.8,-11218.4,-4411.6,-3689,-3420.5,-3906.9
-8726.7,-5244.6,-12503.7,-11228.8,-4420.4,-3693.1,-3430.5,-3915.4
-8729.2,-5244.5,-12509.5,-11238.9,-4425.2,-3695.3,-3434.8,-3917.8
-8725.1,-5242.7,-12502.2,-11241.6,-4420.9,-3693.1,-3428.8,-3913.9
-8716.3,-5243.7,-12486.3,-11233.4,-4413.8,-3689.1,-3419.3,-3905.4
-8708,-5240.1,-12465.6,-11213.6,-4408,-3686.7,-3411.2,-3896.6
-8703.9,-5232.6,-12453.4,-11199.7,-4405.5,-3684.6,-3407.3,-3891.8
-8707.6,-5233.1,-12460,-11200,-4406.5,-3684.1,-3409.8,-3893.5
-8714.9,-5232.8,-12475.1,-11212.2,-4412.6,-3687.4,-3417.9,-3901.2
-8723.6,-5235.6,-12492.9,-11224.1,-4418.7,-3691.4,-3426.6,-3910.5
-8729.2,-5239.5,-12505.4,-11228.8,-4421.2,-3693,-3430.6,-3915.8
-8729,-5238.4,-12504.3,-11229.3,-4418.8,-3692.8,-3428.4,-3914.5
-8722.7,-5233.4,-12491.3,-11223.9,-4413.1,-3690.2,-3421.4,-3908.4
-8713.3,-5229.4,-12471.8,-11215.3,-4407.3,-3686.6,-3413,-3900.3
-8703.5,-5224.4,-12455.5,-11208,-4402.1,-3682.4,-3405,-3891.4
-8704.6,-5223.3,-12467,-11208.3,-4402,-3681.1,-3404.3,-3890
-8713.6,-5226.1,-12481.1,-11218,-4406.8,-3684.2,-3411.9,-3899
-8719.7,-5227.8,-12492.3,-11225.9,-4415,-3688.3,-3421.5,-3906.6
-8727.4,-5234,-12503.8,-11234.1,-4421.5,-3692.8,-3431.1,-3915.2
-8729.1,-5245,-12499.4,-11236.7,-4425.2,-3697.1,-3435.3,-3920.9
-8723.5,-5258.2,-12488.3,-11231.1,-4420.2,-3694.5,-3429,-3914.4
-8716.3,-5256.9,-12474.4,-11226.8,-4414.3,-3690.6,-3421.1,-3905
-8707.7,-5246.4,-12456.1,-11220.5,-4410.5,-3687.1,-3413.4,-3896.7
-8704.2,-5233.9,-12443.6,-11215.9,-4409.5,-3685.5,-3410.5,-3893.3
-8708,-5223,-12453.6,-11220,-4413.1,-3687.2,-3416.2,-3897
-8715.4,-5221,-12471.7,-11224.6,-4415.7,-3689.5,-3421.4,-3903
