 ECG Channel
5244.076877
5381.383643
5619.340315
5881.503926
6075.450012
6193.780147
6295.324122
6339.491169
6242.529302
5956.874008
5554.877884
5075.455317
4854.396564
4897.311914
5001.04636
5136.810855
5241.03704
5293.273067
5310.819186
5323.134997
5332.14275
5335.048477
5333.55091
5344.838541
5357.154352
5359.903617
5358.316643
5363.815172
5381.271885
5393.408882
5391.106652
5394.012379
5406.283487
5416.744103
5427.875272
5444.952005
5466.454383
5481.251238
5486.727415
5496.673941
5518.846872
5541.332727
5559.348233
5579.55421
5605.795158
5631.298498
5653.292615
5678.617141
5706.601525
5730.517892
5751.64029
5766.191276
5788.78889
5817.644992
5827.859739
5831.167797
5836.196939
5842.276614
5838.2533
5821.60125
5809.307791
5795.628523
5765.163096
5724.147645
5685.00974
5649.939853
5607.337428
5558.588273
5517.885747
5484.961627
5459.212418
5427.964679
5398.326266
5377.717957
5357.981367
5341.441076
5329.929928
5328.342954
5329.348782
5317.994096
5301.029122
5296.111738
5298.972762
5293.83186
5282.521878
5280.8902
5286.724006
5287.394558
5278.230343
5278.789136
5285.919343
5288.310979
5281.091366
5277.179811
5283.259485
5290.903782
5285.852288
5272.664758
5279.414985
5289.540325
5282.521878
5277.738604
5284.913514
5292.066072
5291.90961
5288.042758
5291.864907
5299.531555
5300.559735
5287.506317
5281.627808
5291.797852
5297.050511
5289.495622
5288.199221
5296.894049
5299.017465
5288.556849
5279.325578
5284.488831
5293.384825
5289.383863
5283.930037
5285.315846
0
2653.464991
2658.874113
2653.95673
2645.485418
2649.173456
2654.314358
2654.09084
2649.016994
2652.727384
2660.483439
2665.847858
2658.784706
2657.577712
2659.991701
2659.634073
2653.397936
2650.872189
2660.841067
2664.842029
2658.404727
2654.917855
2664.372643
2670.251151
2663.299759
2656.01309
2656.52718
2661.869247
2660.550494
2649.35227
2648.994642
2653.464991
2655.677814
2650.067526
2645.798343
2653.464991
2656.773049
2645.239549
2640.210407
2646.938282
2651.162762
2641.775029
2634.48836
2639.942186
2644.032555
2636.321203
2632.096724
2637.930529
2644.300776
2636.634128
2628.833369
2634.041325
2641.327994
2636.969404
2626.173511
2627.201692
2633.303718
2630.308584
2620.250299
2625.25709
2635.76241
2628.252224
2612.96363
2608.269764
2620.764389
2622.776046
2609.163834
2596.289229
2608.247412
2631.247357
2646.26773
2644.233721
2646.804171
2661.26575
2664.573808
2661.556323
2666.406651
2673.849782
2662.5398
2641.350346
2631.962613
2633.504883
2629.280404
2616.204633
2609.812034
2618.640973
2623.200729
2616.562261
2610.259069
2616.80813
2622.731343
2619.199767
2614.416494
2618.775084
2621.792569
2617.858662
2606.526328
2596.959781
2589.941334
2581.134746
2643.652575
2834.715287
3095.962476
3344.469171
3505.446435
3629.118637
3715.217556
3711.216594
3531.061534
3185.503565
2732.701925
2331.175188
2271.183106
2324.827293
2437.03305
2551.406926
2619.155064
2652.593273
2673.492154
2685.942076
2682.388149
2675.48146
2686.567925
2700.269544
2697.386169
2693.899297
2704.136396
2716.787483
2722.50953
2720.006135
2728.544501
2747.923463
2758.853466
2763.368519
2773.76208
2790.056502
2805.41215
2814.777531
2829.484979
2850.674433
2871.036872
2881.89982
2897.836613
2927.363268
2956.73346
2974.100765
2988.115309
3014.311554
3047.57095
3065.720566
3076.4047
3092.229735
3110.222889
3115.833177
3112.972154
3112.748636
3118.336572
3117.263689
3098.711741
3073.476621
3054.634101
3026.113275
2985.05312
2942.89773
2910.934736
2881.609247
2838.135104
2800.383008
2777.450118
2756.394774
2726.286975
2701.409483
2689.853631
2681.672893
2664.238532
2650.425154
2649.486381
2653.912026
2646.938282
2631.336764
2628.431037
2632.119075
2633.124904
2630.532101
2630.487398
2638.109343
2640.098648
2629.213349
2620.65263
2624.519482
2628.051058
2624.765351
2620.227947
2626.039401
2635.628299
2634.957747
2632.05202
2634.600119
2639.338689
2637.550549
2629.369811
2632.141427
2642.065602
2643.987852
2636.634128
2636.634128
2644.85957
2645.463067
2636.947052
2630.12977
2634.622471
2636.857645
2631.046192
2628.07341
2635.24832
2637.550549
2633.795456
2628.185168
2633.817808
2635.784761
2625.122979
2614.684715
2619.825616
2627.69343
2627.022878
2619.535043
2619.982078
2624.810055
2620.853796
2611.711933
2613.455369
2625.413552
2624.139503
2612.538947
2606.235755
2608.895613
2611.42136
2606.012238
2607.06277
2617.433979
2618.685677
2601.675999
2585.046301
2591.103624
2602.860642
2595.641028
2583.079348
2586.18624
2603.642953
2620.317354
2633.057849
2633.795456
2640.992718
2648.055869
2644.09961
2650.000471
2655.387241
2642.378526
2625.90529
2615.422322
2616.517558
2617.769255
2607.867433
2598.09972
2606.794549
2612.695409
2606.638087
2597.317409
2603.441787
2613.947107
2608.806206
2597.719741
2597.831499
2605.65461
2607.465101
2598.4797
2597.920906
2593.294095
2576.016197
2558.805353
2627.022878
2821.728924
3082.573781
3333.18154
3504.10533
3634.416
3715.686943
3702.275896
3529.921595
3190.398597
2726.845768
2310.365714
2249.658376
2318.591156
2429.567567
2534.039621
2600.491357
2642.490285
2665.736099
2665.266712
2661.601026
2670.608779
2683.282218
2687.037311
2685.673855
2690.613591
2705.656315
2716.116931
2712.987687
2718.687382
2732.433704
2744.816571
2752.10324
2757.400603
2774.65615
2789.967095
2797.298467
2803.981638
2823.002973
2846.896988
2866.611226
2882.682131
2909.168948
2939.679079
2962.187286
2973.989007
2994.485556
3023.453417
3045.91692
3056.779868
3075.287113
3095.291924
3107.965363
3111.228718
3114.290907
3125.422075
3125.936166
3111.474587
3089.927505
3077.991674
3060.870237
3023.699286
2977.006492
2945.155256
2919.96484
2878.502354
2837.911587
2811.670639
2792.761063
2766.922446
2739.586263
2719.045009
2705.20928
2691.172384
2674.967369
