EEG1,EEG2,EEG3,EEG4,EEG5,EEG6,EEG7,EEG8
-7362.8,-6330.9,20097.1,-5199.6,13157.2,-1800.5,-2327.9,-3198.9
-7370.7,-6337.9,20101,-5211.6,13159.4,-1826.5,-2344.6,-3209.5
-7375.8,-6340.1,20103.3,-5220.2,13162.9,-1843,-2361.1,-3217.7
-7377.6,-6335.8,20098.8,-5220.2,13176.3,-1834.5,-2365.9,-3212.1
-7372,-6327.6,20094.7,-5211.3,13181.1,-1816,-2361,-3204.7
-7361.3,-6315.7,20088.8,-5199.7,13176.8,-1791.5,-2350.4,-3197.9
-7350.7,-6304.9,20081.2,-5189.1,13170.7,-1772.9,-2337.2,-3195.7
-7333.2,-6302,20068,-5192.5,13144.2,-1780.1,-2338.9,-3217.7
-7329.5,-6309.1,20060.4,-5201.5,13121.9,-1788,-2339.4,-3232.8
-7343.8,-6323.4,20064.5,-5213.9,13121.4,-1812.8,-2344.3,-3240.2
-7356.7,-6332.6,20071.6,-5220.5,13123.9,-1830.3,-2354,-3242.1
-7368.3,-6334,20081.5,-5214.8,13126.9,-1827.8,-2354.7,-3234.4
-7366.9,-6330,20085.8,-5209.6,13133.4,-1817.6,-2354.8,-3227.1
-7355.4,-6317.6,20084.9,-5199.9,13134.3,-1799.4,-2349,-3220.9
-7342.8,-6304.2,20081.1,-5187.3,13131.7,-1776.4,-2336.8,-3212.5
-7336.6,-6300.6,20076.8,-5183.4,13125.3,-1768.8,-2328.3,-3211.2
-7342.1,-6306.7,20075.6,-5188.2,13122.3,-1779.6,-2328.6,-3214.6
-7350.3,-6316.4,20077.4,-5195.7,13123.8,-1796.4,-2334.5,-3218.6
-7362.5,-6331.6,20081.6,-5212.3,13123.8,-1823,-2347.7,-3228.1
-7359.7,-6335.3,20083.7,-5225.9,13112.8,-1836.8,-2362.6,-3238.1
-7355.7,-6330.6,20083.6,-5221.7,13109.7,-1826,-2367,-3236.8
-7351.3,-6324.3,20083.2,-5212.9,13111,-1811.3,-2362.6,-3230.4
-7339.7,-6312.8,20080.4,-5197.5,13111.6,-1787.2,-2349.7,-3219.4
-7334.5,-6307.9,20079,-5185.4,13115.1,-1772,-2335.4,-3210
-7338.1,-6312.8,20079.6,-5187.4,13117.8,-1779.8,-2330.2,-3209.3
-7344.9,-6320,20081.7,-5193.6,13120.4,-1795.4,-2335.4,-3212.9
-7359.9,-6331.9,20085.3,-5204,13125.3,-1813.9,-2346.3,-3217.2
-7382.1,-6343.7,20094.6,-5213.3,13142.9,-1837.4,-2359.9,-3216.3
-7386.4,-6342.9,20102.1,-5214.9,13155.6,-1846.9,-2373.3,-3214.6
-7374.5,-6335.7,20101.1,-5212.5,13156.9,-1826.9,-2372.3,-3211.3
-7363.2,-6325.8,20098.2,-5203.1,13157.5,-1802.5,-2359.6,-3205.4
-7358.4,-6319.3,20098.9,-5192.3,13167.6,-1786.2,-2343.7,-3194.7
-7358.3,-6315.4,20099.3,-5187.8,13172.7,-1780.5,-2333.3,-3189.5
-7362.5,-6319.2,20099.6,-5193.7,13173.2,-1790.1,-2333.3,-3193.5
-7373.1,-6330.1,20100,-5206.7,13176.7,-1807.6,-2340.2,-3200.2
-7391,-6346.1,20098.8,-5224.2,13192.8,-1831.5,-2354.1,-3204
-7395.7,-6351.7,20099.6,-5232,13200.6,-1843.8,-2366.7,-3207.1
-7388.3,-6344.8,20098.8,-5232.8,13199.4,-1835,-2371.3,-3207.8
-7376.7,-6333.9,20093.8,-5224.7,13193.6,-1817.7,-2368.2,-3208.8
-7345.7,-6314.9,20078.5,-5212,13164.3,-1797.7,-2365.2,-3223.4
-7327.9,-6305.4,20066.5,-5202.4,13138.4,-1772.5,-2348.9,-3227.8
-7334,-6312.8,20065.3,-5201.8,13134.1,-1774.3,-2336.4,-3225.2
-7344.2,-6319.7,20069.2,-5203.2,13133.9,-1790.5,-2336.3,-3224.6
-7364.4,-6329.4,20079.5,-5204.6,13137.5,-1808,-2338.6,-3223.6
-7378.7,-6341.2,20087.8,-5215.6,13146.3,-1831.5,-2353.9,-3227.7
-7376.9,-6341,20091.9,-5221.5,13150,-1836.1,-2364.8,-3229.4
-7368.6,-6332.7,20092.1,-5218.1,13149.2,-1821.5,-2364.9,-3226.9
-7355.3,-6321.4,20089.4,-5210,13143.2,-1803,-2358.2,-3224.4
-7344.7,-6308.8,20085.2,-5197.4,13138.5,-1779.1,-2344,-3217.2
-7344.1,-6306.1,20082.4,-5190.6,13137.4,-1770.2,-2331.6,-3213.1
-7349.2,-6316.8,20083.4,-5198.5,13135.9,-1786.2,-2331.4,-3217.8
-7348.1,-6324.2,20083.7,-5211,13124.7,-1802.8,-2338.3,-3227.6
-7359.1,-6337.2,20086.1,-5221.9,13123.6,-1822.5,-2351.3,-3235
-7366.7,-6345.8,20090.6,-5230,13127.4,-1838.6,-2365.6,-3238.6
-7364.9,-6340.4,20092.3,-5224.4,13129.9,-1832.1,-2371.1,-3234.8
-7358.4,-6333,20093.9,-5215.9,13133.9,-1819.4,-2367.6,-3228.7
-7348.6,-6318.3,20092.5,-5204.6,13133.6,-1800.1,-2358.2,-3221.3
-7343.5,-6309.5,20088.3,-5193.3,13132,-1779.8,-2343.3,-3214.2
-7345.8,-6315.3,20086.8,-5192.7,13134.2,-1779.4,-2334.6,-3211.4
-7364,-6327.2,20092,-5198.9,13149.7,-1797,-2334.7,-3206.6
-7377.8,-6336.6,20098.3,-5209.6,13163.1,-1820.4,-2344.1,-3209.4
-7388.1,-6347,20103.1,-5223.3,13169.7,-1841.7,-2359.4,-3218.8
-7385.4,-6348.5,20106.1,-5226.4,13173.3,-1843.4,-2370,-3221.9
-7385.6,-6345.8,20109.6,-5220.2,13184.1,-1830.9,-2368.2,-3216.1
-7381.6,-6335.5,20109.5,-5210.9,13188.7,-1814.7,-2361,-3210
-7368.2,-6319.9,20105.3,-5197.7,13185.3,-1792,-2349.8,-3205.1
-7367.4,-6318.5,20099.2,-5196,13184.2,-1778.5,-2337.2,-3202.6
-7379.4,-6326.5,20092.9,-5204.4,13197.2,-1785.8,-2333,-3198.6
-7389.2,-6333.3,20091.2,-5208.1,13203.9,-1798.7,-2335.5,-3200.7
-7401.8,-6347.3,20094.7,-5222.5,13205.3,-1827.8,-2350.4,-3212.8
-7403.3,-6347.4,20095.3,-5227.2,13203,-1840.5,-2365.3,-3224.5
-7381,-6339.5,20085.2,-5231.7,13177.4,-1840.2,-2379.8,-3247.7
-7359,-6330.6,20076.1,-5229.4,13153,-1812.9,-2372.5,-3253.3
-7349.2,-6324.3,20073.2,-5215.1,13146.9,-1788.1,-2354.2,-3243.8
-7348.1,-6316.6,20072.8,-5199.7,13144.1,-1774.1,-2336.8,-3234.1
-7361,-6315.4,20078.5,-5187,13144.9,-1770.6,-2321.7,-3224.2
-7368.7,-6325.7,20084.2,-5189.9,13152.2,-1789.9,-2326.4,-3223.3
-7374.6,-6336.8,20088,-5200.5,13156.5,-1808.8,-2338.2,-3227.5
-7380.5,-6346.1,20092.5,-5213.2,13159.2,-1828.9,-2353.9,-3233.8
-7379.5,-6345,20094.3,-5219.3,13155.8,-1835.8,-2367.4,-3239.8
-7374.2,-6340.4,20094.3,-5217,13152.6,-1824,-2368.5,-3238.6
-7366,-6333.4,20092.8,-5208.3,13151,-1806.6,-2361.5,-3232.3
-7353.7,-6322.6,20089.7,-5199.5,13146,-1786.7,-2347.5,-3225.4
-7341.7,-6316.6,20085.9,-5199.6,13132.1,-1776.4,-2334.7,-3225.5
-7346.8,-6323.7,20085.3,-5202.4,13129.1,-1783.9,-2331.6,-3226.7
-7356.3,-6331.9,20087.2,-5208.7,13131.6,-1803.1,-2339.2,-3230
-7367.9,-6342.2,20090.6,-5218.5,13135.3,-1824.3,-2352.3,-3234.3
-7375.2,-6349.7,20096.2,-5225.7,13142,-1840.6,-2365.8,-3237.2
-7372.8,-6346.2,20099,-5225.3,13144.7,-1838.2,-2371.6,-3235.6
-7367.6,-6341.9,20099.4,-5221.7,13145.1,-1822.6,-2368.5,-3229.7
-7359.6,-6330.4,20097.4,-5210.6,13145.5,-1802.8,-2358.9,-3221.3
-7361.1,-6320.6,20098.7,-5196.2,13157.1,-1787.5,-2343.7,-3207.1
-7366.4,-6322.7,20101.2,-5193.8,13167.8,-1790.3,-2337.7,-3200.8
-7371.2,-6329.8,20102.3,-5200.5,13171.5,-1805.1,-2343.7,-3204.3
-7378.4,-6340.3,20104.9,-5210.6,13175.7,-1820.8,-2352.3,-3209.1
-7392.8,-6356.3,20113.5,-5223.2,13190.6,-1843.6,-2363.9,-3213.2
-7394.8,-6357.9,20119.8,-5227.7,13198.5,-1854.3,-2376.1,-3216
-7388.1,-6349.5,20119.9,-5222.7,13197.7,-1843.3,-2379.1,-3216.8
-7380.6,-6342.8,20116,-5220.8,13197.5,-1822.8,-2372.8,-3212.3
-7378.7,-6333.3,20106.3,-5213.6,13207.5,-1798.2,-2359,-3198.5
-7374.1,-6321.8,20099.6,-5203.2,13210.5,-1783.5,-2344.3,-3188.9
-7377.7,-6326.9,20097.5,-5208.3,13209,-1792.1,-2340.6,-3191.6
-7379.6,-6333.5,20096.1,-5212.6,13206.1,-1808,-2348.9,-3200.2
-7371.2,-6340.4,20088.4,-5226.5,13182.5,-1835.3,-2371.8,-3230.9
-7367.9,-6345.1,20083.8,-5236.4,13160.7,-1841.4,-2383.9,-3248.8
-7370,-6344.8,20086.2,-5236.3,13157.4,-1840,-2384.6,-3249.1
-7366.6,-6335.5,20088.6,-5226.4,13155.5,-1825.9,-2377.7,-3241.1
-7367.5,-6323.5,20093.8,-5207.3,13155.3,-1800.2,-2357.9,-3224.4
-7361.2,-6315.8,20095.2,-5195.5,13159.4,-1783.6,-2345.7,-3212
-7360.8,-6318.7,20094.5,-5194.9,13160.9,-1781.3,-2338.5,-3208.5
-7363.8,-6323.9,20095.1,-5199.2,13161.6,-1791,-2339.6,-3209.8
-7370.7,-6333.4,20097.3,-5210.4,13159.6,-1810.7,-2349.4,-3217.7
-7380.4,-6343.5,20102.2,-5222.7,13160.1,-1833.5,-2363.4,-3226.9
-7384.1,-6347.5,20106.4,-5228.4,13161.9,-1844,-2375.2,-3231.2
-7376.8,-6345.6,20107.7,-5230.4,13159.4,-1837.8,-2377.4,-3231.7
-7362.7,-6332.9,20104.8,-5228.6,13145.6,-1820.5,-2371.8,-3232.8
-7350.9,-6320.9,20100.2,-5214.8,13140.1,-1793,-2356.7,-3225.4
-7347.2,-6316.8,20097.3,-5205.7,13139.7,-1781.9,-2343.5,-3218.6
-7351.9,-6320.9,20097.5,-5205.7,13141.6,-1787.5,-2339,-3216.3
-7361.3,-6328.7,20101.2,-5210.7,13147.6,-1802.2,-2343.2,-3216.9
-7373.8,-6341.6,20106.2,-5223.7,13152.1,-1828.1,-2355.1,-3224.4
-7383.7,-6350.3,20111.1,-5233.8,13155.7,-1846.5,-2369.5,-3230.6
-7384.2,-6347.8,20113.4,-5232.4,13158.6,-1842.7,-2376.3,-3229.3
-7390.5,-6344.7,20117.9,-5225.2,13172.3,-1832,-2372,-3218.9
-7383.5,-6333.4,20119.8,-5212.5,13181.7,-1816.3,-2364,-3209.2
-7373.4,-6322,20116.6,-5199.9,13182.4,-1796.2,-2352.7,-3204
-7371.9,-6320.9,20114.5,-5195.4,13183.7,-1789.3,-2342.7,-3202.1
-7381,-6330.4,20118.7,-5198.8,13196.1,-1801.6,-2341.4,-3200.8
-7392.2,-6340.4,20123.7,-5209.5,13203.6,-1823.9,-2350.1,-3205.6
-7399.8,-6350.1,20127.4,-5222,13205.5,-1844.4,-2364.5,-3215.1
-7405,-6356.5,20128.8,-5231,13208.6,-1854.7,-2376.6,-3222
-7406.8,-6354.5,20123.7,-5233.1,13221.4,-1844,-2377.5,-3214.5
-7402.1,-6344.1,20119.1,-5225.3,13225.6,-1826.8,-2370.3,-3206.9
-7390.2,-6329,20113.2,-5213,13220.5,-1803.2,-2358.2,-3201.7
-7377.8,-6318.3,20106.2,-5203.6,13213.7,-1786.9,-2345.7,-3201.2
-7359.2,-6314.3,20092.7,-5206.2,13187.1,-1791.3,-2347.2,-3222.4
-7358.4,-6321.5,20085.6,-5215.4,13164.6,-1799.8,-2349,-3237.5
-7372.2,-6337.4,20089.7,-5229.9,13162.8,-1824.3,-2356.5,-3244.5
-7382.3,-6344.1,20096.3,-5239.1,13164,-1840.2,-2365.9,-3246.4
-7391.8,-6344.4,20106.5,-5231.5,13166.8,-1836.6,-2364.3,-3238.7
-7389,-6342.4,20111.4,-5223.2,13172.7,-1827,-2364.9,-3231.7
-7376.9,-6332.5,20110.1,-5211.8,13173.2,-1805.1,-2358.6,-3223.9
-7366.3,-6321.1,20106.4,-5199.4,13171.2,-1783.1,-2345.4,-3216.3
-7362.8,-6318.6,20103,-5195.5,13165.5,-1777.8,-2336.6,-3215.9
-7366.6,-6324.9,20103.2,-5201.1,13162.7,-1789.5,-2337.2,-3218.8
-7378.9,-6333.3,20104.4,-5210.5,13163.8,-1805.6,-2343.2,-3222.3
-7389.6,-6347,20108.4,-5226.7,13164.2,-1833,-2355.8,-3232.2
-7385.1,-6350.8,20110.9,-5238.4,13153.8,-1845.9,-2368.1,-3243.1
-7378,-6351.6,20110.8,-5237.5,13150.9,-1832,-2368.9,-3240.4
-7373.6,-6347.1,20110.7,-5229.3,13151.9,-1818.6,-2363.6,-3233.7
-7361.6,-6330.5,20107.4,-5212,13151.6,-1793.7,-2351.2,-3222
-7358.5,-6323.1,20105.7,-5201.1,13154,-1780.6,-2337.8,-3213.3
-7363.3,-6326.7,20105.8,-5202.7,13155.3,-1788.4,-2332.9,-3213.6
-7369.7,-6333.4,20107.1,-5208.7,13157.2,-1802,-2336,-3217.8
-7383.2,-6345.5,20110.6,-5221,13161.9,-1823.6,-2347.2,-3224.4
-7403.2,-6355.3,20118.3,-5229.9,13178.1,-1841.7,-2358.9,-3223.3
-7406.5,-6356,20124.5,-5231.9,13190.4,-1846.7,-2368.8,-3222.5
-7398.9,-6348.5,20124.5,-5228.8,13192.3,-1833.6,-2369.5,-3222.2
-7387.8,-6334.9,20121.8,-5218.6,13192,-1811.1,-2360.4,-3216.5
-7382,-6326.8,20121.4,-5206.9,13200.3,-1788.7,-2343.4,-3205.1
-7382.8,-6323.4,20120.9,-5202.6,13204.5,-1784.4,-2334,-3200.4
-7386,-6327.5,20120.4,-5207.3,13203.3,-1795.7,-2336.6,-3204.4
-7394.1,-6338.9,20120.1,-5222.8,13205.4,-1813.7,-2345.5,-3210.8
-7418,-6354.1,20117.6,-5239.4,13220.5,-1836.1,-2359.3,-3212.5
-7421,-6353.3,20117.1,-5237.1,13226.7,-1840.8,-2367.4,-3213.9
-7419.1,-6352.2,20116.1,-5234.6,13225,-1839.5,-2372.2,-3218.9
-7403.7,-6338.2,20110.7,-5221.3,13218.2,-1819.7,-2369.3,-3219.7
-7371,-6320.5,20094.2,-5208.4,13188.5,-1797.8,-2365.2,-3234.2
-7354.1,-6315.5,20081.2,-5199.1,13162,-1774.4,-2348.5,-3238.3
-7359.1,-6324.8,20079.7,-5198.8,13157,-1779.6,-2335.7,-3236.1
-7370.6,-6333.2,20083,-5201.4,13156.7,-1794.7,-2333.4,-3234.8
-7392.7,-6343.5,20093.8,-5204.3,13160.4,-1813.5,-2335.9,-3233.2
-7403.8,-6354.1,20102.5,-5213.3,13169.4,-1836.3,-2352.1,-3235.7
-7401.5,-6353.5,20105.7,-5216.5,13173,-1837.4,-2363.6,-3237
-7392.8,-6344.5,20105.1,-5213.3,13172.3,-1822.3,-2364.4,-3234.6
-7379.8,-6331.4,20100.9,-5206.5,13165,-1802.2,-2357.4,-3231.6
-7367.4,-6321.1,20096.7,-5197.6,13159.1,-1780,-2343.7,-3225.3
-7365.4,-6318.7,20094,-5193.6,13157.3,-1772.3,-2331.6,-3220.4
-7372,-6325.2,20093.9,-5201.5,13154.8,-1787.7,-2330.2,-3224
-7372.5,-6332.1,20093.3,-5216.3,13142.9,-1803.9,-2335.9,-3234
-7383.2,-6343.7,20095.8,-5227.7,13141,-1824,-2348.9,-3241.9
-7390.1,-6348.6,20099.6,-5236,13144.2,-1838.7,-2362.5,-3245.5
-7385.4,-6344.5,20101.1,-5235.7,13146.6,-1829.5,-2365.7,-3241.5
-7380,-6336.4,20101.5,-5228.1,13149.9,-1813.3,-2360.6,-3233.8
-7369.9,-6325,20099.2,-5217.1,13149.7,-1793.2,-2349,-3225.7
-7360.3,-6318.6,20096.1,-5206.1,13148.9,-1778,-2335.2,-3219.4
-7363.8,-6324.6,20094.9,-5204.3,13150.3,-1778.4,-2328.2,-3216.6
-7385.3,-6332.3,20099,-5208,13165,-1792.8,-2328.2,-3212.2
-7401,-6343.4,20105.3,-5219.1,13178.5,-1818.8,-2339.1,-3217
-7407.2,-6353.7,20108.9,-5233.6,13183.1,-1838.5,-2354.9,-3226.7
-7404.6,-6353.9,20110.5,-5233.4,13185.3,-1838.3,-2363.2,-3229.3
-7405,-6351.7,20114.1,-5225.9,13196.1,-1827.5,-2359.8,-3223.8
-7399,-6343,20115.1,-5216.6,13200.4,-1814.5,-2354.5,-3217.5
-7383.5,-6327.5,20110.3,-5203.4,13195.8,-1788,-2343.1,-3209.9
-7381.9,-6323.9,20104.7,-5198.2,13194.5,-1776.1,-2330.8,-3206.3
-7395.3,-6330,20098.8,-5202.6,13207.7,-1789.1,-2330.5,-3202.3
-7407.3,-6340.8,20098.8,-5211.8,13215.6,-1813.6,-2338.3,-3205.8
-7411.6,-6349.1,20100.2,-5221.2,13215.6,-1834.6,-2352.6,-3214.8
-7411.9,-6353.1,20100,-5227.4,13212.7,-1846,-2365.5,-3225.7
-7388.6,-6343.6,20090.5,-5230.5,13187.3,-1849.2,-2381.8,-3249.6
-7369.9,-6331.6,20081.7,-5224.6,13162.9,-1825.7,-2377.6,-3256.8
-7357.7,-6322.2,20077.8,-5208.4,13155.9,-1797.3,-2358.8,-3246.3
-7355.2,-6319.3,20077.5,-5194.9,13153.2,-1784.4,-2341,-3236.6
-7368.4,-6321,20084,-5184.5,13154,-1785.2,-2327.1,-3227.8
-7376.5,-6326.1,20090.8,-5187.5,13161.2,-1803.9,-2332.8,-3226.8
-7382.4,-6334.3,20094.7,-5198.8,13165.1,-1822.1,-2345.2,-3231.5
-7389.8,-6342.4,20099.5,-5212.1,13168,-1842.1,-2359.4,-3238.7
-7386.8,-6338.8,20102,-5217.9,13164.4,-1849.8,-2373.1,-3245.7
-7378.9,-6326.7,20103,-5213.4,13160.9,-1840.3,-2375.2,-3245.9
-7369.9,-6311,20102.4,-5201,13160.2,-1824.1,-2368.7,-3241.3
-7358.7,-6302.7,20100,-5195.4,13156.1,-1805.2,-2357.1,-3235.9
-7346.7,-6298.9,20097,-5200.3,13142.7,-1794.8,-2345.4,-3237.4
-7351.3,-6302.9,20097.3,-5200.9,13140.3,-1801.6,-2342.2,-3238.8
-7361.6,-6316.7,20102,-5208.2,13144.8,-1823.7,-2349.2,-3243
-7371.3,-6328.6,20108.6,-5214.2,13150.5,-1846.1,-2363.2,-3247.9
-7378.5,-6337.2,20115.9,-5218.4,13157.3,-1862.7,-2377.5,-3252.2
-7374.2,-6331.4,20119.4,-5221.7,13159.8,-1860,-2383.8,-3252.3
-7364.8,-6316.6,20121,-5218.5,13160.1,-1849.6,-2383.8,-3250.7
-7352.8,-6296.3,20120,-5203.5,13160.7,-1825.1,-2374.9,-3242.2
-7357.5,-6285.7,20122.4,-5194.3,13173.1,-1811.1,-2361.7,-3229.1
-7366.8,-6289,20126.4,-5194,13184.3,-1820.7,-2359.4,-3226.2
-7371.3,-6292.7,20127,-5192.6,13187.3,-1828.5,-2362.9,-3228.9
-7381.6,-6302.5,20130.5,-5201.6,13191.8,-1846.2,-2369.6,-3236
-7394.2,-6313.1,20141,-5213.1,13206.9,-1873.3,-2381.2,-3241.5
-7396.3,-6310.2,20148.3,-5215.8,13215,-1886.8,-2392.8,-3245.7
-7387.7,-6295.3,20149.4,-5212.4,13214.5,-1880.7,-2398.5,-3248.3
-7377.3,-6282.7,20146.7,-5205,13214,-1862,-2394.5,-3245.5
-7373.2,-6272.9,20140.3,-5196.7,13225.5,-1843.6,-2385.6,-3233.9
-7370.2,-6261.6,20136.6,-5184.6,13230.4,-1831,-2374.7,-3226
-7374.9,-6264.1,20137.6,-5184.6,13229.6,-1844,-2375.7,-3231.1
-7375.7,-6267.3,20139.3,-5190.1,13228,-1861,-2384.1,-3240.6
-7364.5,-6274.5,20133.3,-5209,13205.4,-1885.5,-2404.2,-3270.1
-7360,-6279.6,20131.8,-5219.1,13185.4,-1894.9,-2415.8,-3287.7
-7361,-6273.9,20137,-5217.3,13182.7,-1896,-2418.5,-3287.6
-7360.6,-6259.9,20142.5,-5208.5,13181,-1886.7,-2414.3,-3280.6
-7361.9,-6240.1,20149.6,-5191.1,13181.1,-1860.3,-2396.1,-3263.5
-7356.2,-6233.5,20151.3,-5182.7,13186,-1842.5,-2383.2,-3251.5
-7357.3,-6235.1,20150.7,-5177.5,13188.2,-1839.3,-2377,-3248.4
-7362.9,-6242.2,20152.8,-5177.7,13190.1,-1851,-2380.1,-3250.1
-7365.5,-6250.7,20156.1,-5185.6,13187.5,-1870,-2390.3,-3259.1
-7374.5,-6261,20163.3,-5198.7,13188,-1896.8,-2406.2,-3271
-7377.3,-6255.2,20170.5,-5201.4,13191,-1910.8,-2421,-3276.9
-7371.1,-6244.3,20174.6,-5202.7,13189.6,-1904.7,-2425.4,-3278.1
-7353,-6234.4,20175.2,-5203.7,13177.2,-1885.4,-2420,-3278.9
-7343.3,-6222,20174.3,-5186.2,13173.1,-1861.4,-2406.7,-3272.5
-7342.3,-6216.9,20175.3,-5174.8,13174.4,-1853.5,-2396.5,-3266.9
-7347.9,-6221.3,20178.4,-5173.7,13178.3,-1860.4,-2394.5,-3264.9
-7358.6,-6230.8,20184.3,-5176.2,13185.5,-1876.6,-2400,-3266.2
-7372,-6248.9,20191.3,-5186.4,13191.8,-1900,-2411.9,-3273
-7377.7,-6260.5,20197.1,-5197.6,13196.1,-1912.6,-2424.7,-3277.3
-7375.7,-6257.5,20200.7,-5202.9,13200.4,-1907.1,-2429.8,-3276.2
-7380.7,-6249.4,20207.5,-5197.7,13215.5,-1897.1,-2424.9,-3266.6
-7373.5,-6233.1,20212.4,-5184.7,13226,-1884.6,-2419.6,-3257.3
-7362.5,-6218.4,20212.1,-5173.7,13227.5,-1866.6,-2410.9,-3252.5
-7361.8,-6215.9,20212.8,-5170.5,13229.7,-1863.7,-2405,-3251.3
-7370.9,-6226.2,20218.2,-5173.2,13242,-1874.7,-2404.6,-3250
-7380.4,-6241,20223.8,-5183.5,13250.1,-1891.7,-2411.4,-3253.5
-7391.9,-6253.1,20228.5,-5196.2,13252.2,-1910,-2424.6,-3262.1
-7397,-6260.6,20231.1,-5206.4,13254.9,-1917.3,-2436.1,-3267.1
-7398.7,-6261.2,20227.3,-5206.9,13267.4,-1903.8,-2437,-3259.5
-7390.1,-6246.2,20223.1,-5192.8,13270.8,-1881.9,-2428.3,-3251.4
-7380.6,-6230.3,20218.3,-5180.5,13266.6,-1859.1,-2413.9,-3246.5
-7369.2,-6220.1,20212.1,-5169.4,13260.2,-1844.3,-2401.8,-3245.6
-7356.6,-6220.1,20201.1,-5175.2,13234.4,-1858.9,-2407.2,-3269.9
-7351.4,-6226,20195.9,-5184,13212.2,-1864.4,-2409.4,-3283.9
-7363.6,-6241.2,20201.5,-5195.2,13211.1,-1884.9,-2413.5,-3288.7
-7375.8,-6249.2,20210.1,-5201.8,13213.1,-1903.8,-2422.5,-3290.9
-7386,-6246.3,20221.4,-5196.1,13215.5,-1900.7,-2422,-3282.6
-7383.4,-6240.2,20227.1,-5191,13221.2,-1890,-2422.5,-3274.8
-7370.9,-6226.9,20226.5,-5179,13221.6,-1865.7,-2413.8,-3265.9
-7358.6,-6217.1,20223.4,-5166.6,13218.8,-1840.9,-2398.3,-3256.5
-7354.9,-6219,20220.6,-5164.5,13212.8,-1835.4,-2388.3,-3256.7
-7360.3,-6230.9,20221.1,-5170.2,13210.8,-1847.2,-2387.3,-3259.7
-7368.7,-6243.6,20223.5,-5178.3,13212.7,-1864.1,-2392.6,-3263.1
-7379.6,-6259.4,20228,-5195.3,13212.5,-1889.3,-2405.6,-3272.6
-7375.2,-6262.8,20230,-5207.8,13201.2,-1898.1,-2417.4,-3282.2
-7370.4,-6256.7,20229.7,-5204.3,13198,-1885.9,-2418.2,-3280.4
-7365.7,-6250.4,20228.8,-5197.8,13197.9,-1871.9,-2412.8,-3274.2
-7354.5,-6236.9,20224.6,-5185.2,13196.3,-1843.5,-2397.5,-3261.8
-7352.8,-6231.9,20222.1,-5175.5,13197.9,-1828.2,-2381.8,-3253.2
-7357.1,-6237.2,20221.7,-5174.7,13198.7,-1835.9,-2377.4,-3252.1
-7363.1,-6244.6,20222.2,-5176.8,13199.4,-1848.8,-2381,-3254.5
